Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),C2H4(47),H2X(49),H2OX(23),C2H6X(52),C2H4X(205),C2H4X(65),CH4OX(60),C3H7(36)
2.2162387806776037e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44610142707527406,0.11259198589962852,0.022666556403790568,0.0,2.4582739278014235e-08,1.6729106376907204e-05,0.0,2.6902317976522808e-08,0.0,0.00020556011824261427,8.0033570097106646e-17,0.0001482444679398842,9.1685438674052762e-13,1.1290430895554897e-11,0.0,0.0,3.7018472899825704e-08,1.4227004837314614e-11,0.0058723626338821307,0.00030994156536195711,2.324074960085758e-05,1.7081494153889834e-08,1.1588399553580152e-09,2.1963122940246137e-09,2.2262885220841521e-11,2.854304253010887e-07,1.488784759514486e-12,6.5906071009301241e-11,2.5372933237675827e-13,4.0442429357047218e-18,1.2591773335990567e-16,3.7358359616925954e-19
2.2234719872862694e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44609128170258644,0.11258223615515846,0.02266605776196803,0.0,2.4967291363576126e-08,1.6845477993701778e-05,0.0,2.7168086994723508e-08,0.0,0.00020625623166875104,8.1377690685190358e-17,0.00014860916351389287,9.2623146991597047e-13,1.1494535611221619e-11,0.0,0.0,3.7429951548482493e-08,1.4418536164273511e-11,0.0058814157199863605,0.00031093792069501215,2.3334432842920137e-05,1.7205750498836366e-08,1.1627397274472529e-09,2.2032467537084641e-09,2.2563408538129912e-11,2.8754654134309647e-07,1.5100768351084483e-12,6.6582152012102369e-11,2.5787203166816969e-13,4.0985956503353225e-18,1.2819156661109024e-16,3.7990166736298879e-19
2.2307051938949352e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44608117637903594,0.11257252605077951,0.022665559153757699,0.0,2.5356169824613199e-08,1.6962311756697251e-05,0.0,2.7435607394322691e-08,0.0,0.00020695248944365991,8.2739920677848545e-17,0.00014897324848818367,9.3567378708825627e-13,1.1701577975034234e-11,0.0,0.0,3.7844316723901335e-08,1.4612015413506934e-11,0.005890429018123579,0.00031193420128911627,2.3427920262083162e-05,1.733030403605467e-08,1.1666401426010802e-09,2.210182482227806e-09,2.2866996492425855e-11,2.8967174562212749e-07,1.5315878973204099e-12,6.7262862781251726e-11,2.6206827917816119e-13,4.1534999674566684e-18,1.3049808229323948e-16,3.8630574515480481e-19
2.237938400503601e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44607111093216972,0.11256285541293509,0.022665060579068023,0.0,2.5749400548747059e-08,1.7079607718710242e-05,0.0,2.7704884985159641e-08,0.0,0.00020764889137783754,8.4120444273801071e-17,0.00014933672395113097,9.4518158009067923e-13,1.1911588816089676e-11,0.0,0.0,3.8261573964035734e-08,1.4807456035612497e-11,0.0058994027020281298,0.00031293040729842117,2.3521210419047577e-05,1.745515226303177e-08,1.1705411997099939e-09,2.217119478690387e-09,2.3173670302573238e-11,2.9180604452139077e-07,1.5533190797452674e-12,6.7948219291169328e-11,2.6631858454992897e-13,4.2089596859913405e-18,1.3283762277203463e-16,3.9279671916709755e-19
2.2451716071122667e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44606108519026699,0.11255322406882812,0.02266456203780785,0.0,2.6147009359547409e-08,1.7197365920991758e-05,0.0,2.7975925577156181e-08,0.0,0.00020834543728173358,8.5519446938658396e-17,0.00014969959098691196,9.5475509085204145e-13,1.212459915231491e-11,0.0,0.0,3.8681728739267627e-08,1.5004871530381576e-11,0.0059083369446748255,0.00031392653887639957,2.3614301902420999e-05,1.7580292690144006e-08,1.1744428976642659e-09,2.2240577421977264e-09,2.3483451265238586e-11,2.9394944420310908e-07,1.5752715209601314e-12,6.8638237516849012e-11,2.7062346051908594e-13,4.2649786186742314e-18,1.3521053250424751e-16,3.9937548534084397e-19
2.2524048137209324e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44605109898233664,0.11254363184641794,0.022664063529886418,0.0,2.6549022015281145e-08,1.7315586393262672e-05,0.0,2.8248734980310248e-08,0.0,0.00020904212696575054,8.6937115409409815e-17,0.00015006185067554319,9.6439456139589473e-13,1.2340640190525193e-11,0.0,0.0,3.9104786452644497e-08,1.5204275446815834e-11,0.0059172319182822569,0.00031492259617585752,2.3707193328620852e-05,1.7705722832797037e-08,1.1783452353539745e-09,2.2309972718373781e-09,2.379636075493745e-11,2.9610195060811814e-07,1.5974463955071555e-12,6.9332933433842506e-11,2.7498342292126292e-13,4.3215605920604268e-18,1.3761715803823196e-16,4.060429459600597e-19
2.2596380203295982e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44604115213811329,0.11253407857441669,0.022663565055213365,0.0,2.6955464207753843e-08,1.7434269153750902e-05,0.0,2.8523319004689544e-08,0.0,0.00020973896024024325,8.837363769891143e-17,0.00015042350409291751,9.7410023383978455e-13,1.2559743326477444e-11,0.0,0.0,3.953075244012072e-08,1.54056813831435e-11,0.0059260877943161224,0.00031591857934894067,2.3799883341767812e-05,1.7831440209786911e-08,1.1822482116689976e-09,2.2379380666947593e-09,2.4112420224060376e-11,2.9826356945550875e-07,1.6198448277190259e-12,7.0032323018243087e-11,2.7939899069969013e-13,4.378709446669602e-18,1.40057848014589e-16,4.1280000967625697e-19
2.266871226938264e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4460312444880547,0.11252456408228627,0.022663066613698737,0.0,2.7366361561093538e-08,1.7553414209230313e-05,0.0,2.8799683460425039e-08,0.0,0.00021043593691551937,8.9829203100372988e-17,0.00015078455231084007,9.8387235039449171e-13,1.2781940144919661e-11,0.0,0.0,3.9959631970802215e-08,1.5609102986835599e-11,0.0059349047434925145,0.00031691448854712643,2.3892370613562457e-05,1.7957442355090312e-08,1.1861518254989862e-09,2.2448801258516973e-09,2.4431651202898822e-11,3.0043430624231326e-07,1.6424679337293844e-12,7.0736422246669506e-11,2.8387068591276599e-13,4.4364290368501984e-18,1.4253295316673154e-16,4.1964759153291354e-19
2.2741044335469297e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44602137586333834,0.1125150882002348,0.022662568205252948,0.0,2.7781739630551218e-08,1.7673021555061404e-05,0.0,2.9077834157704625e-08,0.0,0.00021113305680183858,9.1304002191844017e-17,0.0001511449963970649,9.9371115336327949e-13,1.3007262419635921e-11,0.0,0.0,4.0391430247201602e-08,1.5814553954621983e-11,0.0059436829357812117,0.00031791032392123724,2.3984653843178601e-05,1.8083726809378521e-08,1.1900560757333853e-09,2.251823448374464e-09,2.4754075299670697e-11,3.0261416624323436e-07,1.665316883141793e-12,7.1445247096249649e-11,2.8839903374160655e-13,4.4947232307513458e-18,1.4504282632120233e-16,4.265866129899543e-19
2.280614319494729e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44601252732880664,0.11250659277827202,0.022662119665851872,0.0,2.8159431970405118e-08,1.7781063411561603e-05,0.0,2.9329701823937518e-08,0.0,0.00021176058698810913,9.2647924730798483e-17,0.00015146888042132797,1.002623293256804e-12,1.3212751145391538e-11,0.0,0.0,4.078254846996789e-08,1.6001206291984725e-11,0.0059515503115832504,0.00031880651276248773,2.4067533240688118e-05,1.8197622160481794e-08,1.1935704441520874e-09,2.258073518049e-09,2.5047005024606684e-11,3.0458384477233101e-07,1.6860749524166691e-12,7.2087243072451934e-11,2.9252342135858848e-13,4.5476824997724793e-18,1.4733173210046476e-16,4.3291067993620616e-19
2.2871242054425286e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44600371014657203,0.11249812837081023,0.022661671153099562,0.0,2.8540792863878514e-08,1.7889479690906213e-05,0.0,2.9583025287808126e-08,0.0,0.00021238823288320861,9.4007722721830116e-17,0.00015179227673330336,1.0115898222534894e-12,1.3420820810112675e-11,0.0,0.0,4.1176038736425893e-08,1.618952360286825e-11,0.0059593865542432213,0.00031970264203691316,2.4150245422676597e-05,1.831174241066835e-08,1.1970853263487693e-09,2.2643246096075255e-09,2.5342554603085986e-11,3.0656092072872528e-07,1.7070176558877316e-12,7.2733091391671698e-11,2.9669451279809289e-13,4.6011131818673657e-18,1.4964934760711064e-16,4.3931024539208131e-19
2.293634091390328e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44599492419504544,0.11248969485560903,0.022661222666931533,0.0,2.8925840793205908e-08,1.7998270366173578e-05,0.0,2.9837808785036088e-08,0.0,0.00021301599434871724,9.5383537783644171e-17,0.00015211518610310919,1.0206109171815619e-12,1.3631494969786659e-11,0.0,0.0,4.1571904701894036e-08,1.6379515974594098e-11,0.0059671917861314899,0.00032059871185310967,2.4232789497432037e-05,1.8426085789904912e-08,1.2006007215133926e-09,2.2705767223552422e-09,2.564073994950376e-11,3.0854539749496542e-07,1.7281458508475008e-12,7.3382803702228162e-11,3.0091269743502472e-13,4.6550181257028782e-18,1.5199593440219701e-16,4.4578599453056269e-19
2.3001439773381275e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44598616935310259,0.11248129211090943,0.022660774207283529,0.0,2.9314594192721983e-08,1.8107435403065769e-05,0.0,3.0094056551362322e-08,0.0,0.00021364387124618369,9.677551238910918e-17,0.00015243760929829466,1.0296867549280506e-12,1.3844797304511333e-11,0.0,0.0,4.1970149978667865e-08,1.6571193526841608e-11,0.0059749661291368626,0.00032149472231926665,2.4315164590972155e-05,1.8540650520554783e-08,1.2041166288358027e-09,2.2768298555934754e-09,2.5941577029445102e-11,3.1053727830732203e-07,1.7494603474183775e-12,7.4036391652733819e-11,3.051783667118263e-13,4.7094001892543376e-18,1.5437175542093397e-16,4.5233861679556917e-19
2.3053323362416826e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44597921396824869,0.11247461710323658,0.022660416805283693,0.0,2.962709521183733e-08,1.8194707651767078e-05,0.0,3.029933661789376e-08,0.0,0.00021414436975390804,9.7896579352025841e-17,0.0001526942319455002,1.0369594889471486e-12,1.4016696529455216e-11,0.0,0.0,4.2289256439221455e-08,1.6725173476731234e-11,0.0059811402179228389,0.00032220879745230362,2.4380695705096183e-05,1.8632115585785419e-08,1.2069191622791574e-09,2.2818143136956759e-09,2.6183252848225387e-11,3.121301052438756e-07,1.7665818381335507e-12,7.4560082346452639e-11,3.0861235832151767e-13,4.7530861047682775e-18,1.5628638846146595e-16,4.5761654831223183e-19
2.3105206951452377e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44597227820679852,0.11246796150288398,0.022660059420056559,0.0,2.9941970925881585e-08,1.8282217645764894e-05,0.0,3.0505551629047332e-08,0.0,0.00021464494142639393,9.902807490186757e-17,0.00015295054664473155,1.0442671978277489e-12,1.4190292407477098e-11,0.0,0.0,4.2609878303724081e-08,1.6880235462373959e-11,0.0059872948243406216,0.00032292283500877405,2.4446118511822442e-05,1.872371925001392e-08,1.2097220201222256e-09,2.2867994192207925e-09,2.6426631363719791e-11,3.1372763872386499e-07,1.7838225717067581e-12,7.5086248159247042e-11,3.1207696245198499e-13,4.7970783651856952e-18,1.5821989349688511e-16,4.6294410368685698e-19
2.3157090540487928e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44596536200806147,0.11246132524886289,0.022659702051569947,0.0,3.025923060031643e-08,1.8369965357703013e-05,0.0,3.0712703729210499e-08,0.0,0.00021514558619350671,1.0017007233854199e-16,0.00015320655378111084,1.0516099711990532e-12,1.4365597096155036e-11,0.0,0.0,4.2932017342625329e-08,1.7036384651093002e-11,0.005993430009444709,0.00032363683504288226,2.4511432592673983e-05,1.8815460620169374e-08,1.2125252019546665e-09,2.291785171799695e-09,2.6671720728486344e-11,3.1532988018599583e-07,1.8011830286032625e-12,7.5614894988668982e-11,3.1557238010557033e-13,4.8413784297169954e-18,1.6017240551515554e-16,4.6832163781869599e-19
2.3203785770619923e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44595915410530562,0.11245536911110458,0.022659380434218626,0.0,3.0546810235183225e-08,1.8449141522312748e-05,0.0,3.0899943602799319e-08,0.0,0.00021559622892183773,1.0120691000796793e-16,0.00015343669755510595,1.0582485214699179e-12,1.4524842437681003e-11,0.0,0.0,4.3223241111230266e-08,1.7177852760894326e-11,0.00599893512112234,0.00032427940303662243,2.4570121964610869e-05,1.8898144859105024e-08,1.2150483422755965e-09,2.2962729020619376e-09,2.6893770687653799e-11,3.1677592396816214e-07,1.8169100634244077e-12,7.609280327877614e-11,3.1874476836186225e-13,4.8815128695198875e-18,1.6194602931651858e-16,4.7320444510452626e-19
2.3250481000751918e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44595296195535367,0.11244942855043785,0.022659058830377828,0.0,3.0836335092686703e-08,1.8528510189852306e-05,0.0,3.1087945818704307e-08,0.0,0.00021604693074885119,1.0225236778801277e-16,0.00015366659279366491,1.0649156119687222e-12,1.4685490737494134e-11,0.0,0.0,4.3515696477881053e-08,1.7320209486695846e-11,0.0060044245950741076,0.00032492194072029023,2.4628722640129229e-05,1.8980939281781789e-08,1.2175717443962913e-09,2.3007611558900766e-09,2.711721902739365e-11,3.1822578329906188e-07,1.8327346423122685e-12,7.6572730268913496e-11,3.2194242678044914e-13,4.9218988847019133e-18,1.637352577512139e-16,4.7812828524672092e-19
2.3297176230883913e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44594678551434491,0.11244350352279886,0.022658737240024301,0.0,3.1127811885022681e-08,1.8608071334305252e-05,0.0,3.1276711940188036e-08,0.0,0.00021649769162339255,1.0330649983994524e-16,0.0001538962397754628,1.0716113080828501e-12,1.4847550962547091e-11,0.0,0.0,4.3809384697784559e-08,1.7463458622633985e-11,0.0060098984754118874,0.00032556444813305316,2.4687234328716918e-05,1.9063843245384771e-08,1.220095408017496e-09,2.3052499330158298e-09,2.734207173388472e-11,3.1967945910489345e-07,1.8486570782348726e-12,7.7054680258607041e-11,3.2516550364118675e-13,4.9625375467400939e-18,1.6554019037784545e-16,4.8309342059971108e-19
2.3343871461015908e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44594062473853868,0.11243759398424828,0.022658415663134868,0.0,3.1421247310810405e-08,1.8687824927749986e-05,0.0,3.1466243530512862e-08,0.0,0.00021694851149429902,1.0436936055523303e-16,0.00015412563877852657,1.0783356752145723e-12,1.5011032112661117e-11,0.0,0.0,4.410430701502308e-08,1.7607603971424778e-11,0.0060153568061229734,0.00032620692531396987,2.474565674442516e-05,1.9146856109955209e-08,1.2226193328399267e-09,2.3097392331739644e-09,2.7568334806878982e-11,3.2113695227315652e-07,1.864677655448929e-12,7.7538657547445479e-11,3.2841414777803135e-13,5.0034299295147588e-18,1.6736092711894858e-16,4.8810011467091835e-19
2.3390566691147904e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44593447958431398,0.112431699890971,0.022658094099686391,0.0,3.1716648054949528e-08,1.8767770940366076e-05,0.0,3.1656542152940239e-08,0.0,0.00021739939031039949,1.0544100455604482e-16,0.00015435479008023823,1.0850887787809651e-12,1.5175943220526332e-11,0.0,0.0,4.4400464662588958e-08,1.7752649344365504e-11,0.0060207996310704323,0.00032684937230199104,2.4803989605852843e-05,1.9229977237758909e-08,1.2251435185642596e-09,2.3142290560975171e-09,2.7796014259704119e-11,3.2259826365266937e-07,1.8807966686989928e-12,7.8024666435078143e-11,3.316885085798665e-13,5.0445771093206891e-18,1.6919756826098477e-16,4.9314863212351224e-19
2.34372619212799e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44592835000816966,0.11242582119927592,0.022657772549655831,0.0,3.2014020788526758e-08,1.8847909340440825e-05,0.0,3.1847609370729936e-08,0.0,0.00021785032802051454,1.0652148669575231e-16,0.00015458369395733939,1.0918706842138262e-12,1.5342293351701601e-11,0.0,0.0,4.4697858862419594e-08,1.7898598561336308e-11,0.0060262269939934526,0.00032749178913596053,2.4862232636130452e-05,1.9313205992596103e-08,1.227667964891134e-09,2.3187194015174002e-09,2.8025116119266132e-11,3.2406339405358916e-07,1.8970144137430068e-12,7.8512711221213315e-11,3.349887359913306e-13,5.0859801648723146e-18,1.7105021445431065e-16,4.9823923877916764e-19
2.353065238154389e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44591613741671204,0.11241410984648492,0.022657129489756553,0.0,3.2614708838710052e-08,1.9008763166693792e-05,0.0,3.2232055845422891e-08,0.0,0.00021875237991802926,1.0870918596436643e-16,0.00015504076054149453,1.1055211624792516e-12,1.5679347110558336e-11,0.0,0.0,4.5296361751561888e-08,1.8193223849812659e-11,0.0060370355081056622,0.0003287765324965858,2.497844811831184e-05,1.9479983848208296e-08,1.2327176381548914e-09,2.3277016587667933e-09,2.848761123413166e-11,3.270051149671225e-07,1.9297472648366931e-12,7.9494925688107338e-11,3.4166739320541593e-13,5.1695582301624591e-18,1.7480392641575401e-16,5.0854778879544335e-19
2.3608039536399722e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44590606439612362,0.1124044516362815,0.02265659666448764,0.0,3.3118497878729015e-08,1.9142635959590942e-05,0.0,3.2552966873450869e-08,0.0,0.00021950003504730026,1.1054927147992608e-16,0.0001554187571769032,1.1169203657044257e-12,1.596308456648225e-11,0.0,0.0,4.5796063678418445e-08,1.8440135136763613e-11,0.0060459454065009289,0.00032984103234238039,2.5074474437756545e-05,1.9618503441489903e-08,1.236902791099087e-09,2.3351463055751897e-09,2.8875217256486645e-11,3.2945432545680926e-07,1.9571728040507558e-12,8.0315036309664101e-11,3.472813135126732e-13,5.239599359874691e-18,1.7796379678488259e-16,5.1721977455347432e-19
2.3685426691255555e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44589603360991653,0.11239483517342377,0.022656063875779592,0.0,3.3627787971898491e-08,1.9277036686271573e-05,0.0,3.2876008908888182e-08,0.0,0.0002202478512788976,1.1241434183951289e-16,0.00015579607775693464,1.1283995131548042e-12,1.6250891584771314e-11,0.0,0.0,4.629917712769965e-08,1.8689578082853923e-11,0.0060548133921553247,0.00033090544986055949,2.5170250651248774e-05,1.9757310572907574e-08,1.2410886559791775e-09,2.3425923839862443e-09,2.9266807627711783e-11,3.3191403415660552e-07,1.9848732420337499e-12,8.1140793697532035e-11,3.5296821704137619e-13,5.3103571605402987e-18,1.8116892714714132e-16,5.2601080469542962e-19
2.3762813846111388e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4458860448633023,0.11238526026237745,0.022655531123529221,0.0,3.4142609098381085e-08,1.9411965151473026e-05,0.0,3.3201189067363165e-08,0.0,0.00022099582837963443,1.1430465307595682e-16,0.00015617272352418113,1.1399589030600556e-12,1.6542810326099043e-11,0.0,0.0,4.6805707363712849e-08,1.8941570309661763e-11,0.0060636396608218807,0.00033196978522505424,2.5265775620330121e-05,1.9896402398977854e-08,1.2452752314315439e-09,2.3500398927481823e-09,2.9662410151665103e-11,3.3438424370349527e-07,2.0128498869541284e-12,8.1972217424813398e-11,3.5872880154067023e-13,5.381836608248931e-18,1.844197855633865e-16,5.3492212103616878e-19
2.384020100096722e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44587609796237593,0.11237572670852371,0.022654998407633832,0.0,3.4662991128885166e-08,1.954742114603823e-05,0.0,3.3528514464451881e-08,0.0,0.00022174396611626205,1.1622046299389475e-16,0.00015654869571660803,1.1515988337563443e-12,1.6838883199024652e-11,0.0,0.0,4.7315659569367049e-08,1.9196129503598979e-11,0.0060724244073383166,0.0003330340386090102,2.5361048239762011e-05,2.0035776090917879e-08,1.2494625160923004e-09,2.3574888305994845e-09,3.006205273477454e-11,3.3686495644457625e-07,2.0411040439993368e-12,8.2809327064951012e-11,3.6456376899747722e-13,5.4540426973580838e-18,1.8771684283876769e-16,5.4395497428232229e-19
