Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(141),C3H6X(151),C3H5X(149),C4H8(196),C4H8X(205),C4H7X(204),C3H5X(150),C5H10(233),SX(254),C4H8(240),C4H8X(315),C3H8X(43),C4H7X(251),C5H9X(252),C6H12(377),SX(388),HOCXO(25),OCX(21),HOX(23),OX(20),COX(37),CH3OHX(46),H2OX(35),CH3OX(44),DME(448),DMEX(462),SX(449),C4H7X(197),C4H7(208),C4H7X(496)
0.009778951467802355,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410485529904865,0.099963602440942503,1.0217699260724051e-31,0.099965259329055811,1.153077814823477e-15,3.0171589546184952e-09,3.516641282828742e-12,1.0559113386483235e-09,5.5468469512554873e-26,1.654381706843902e-06,8.7218182458802629e-19,1.2312668541059785e-13,1.0389158299228481e-12,1.1640764430411973e-15,2.8281862566305218e-25,3.5212872172767028e-26,9.2588150286465371e-22,2.0221864687655172e-14,3.4740091612358747e-05,3.4740667426384101e-05,4.5372170522164411e-11,1.6532751275704807e-06,1.0485454208429063e-12,7.5857988707985998e-12,9.1725858431092329e-10,3.669581116279711e-13,1.2270299091364679e-19,7.0276516940763609e-18,4.3754727372779014e-13,1.9355118509579409e-13,1.0760434542457715e-15,3.7395454216007107e-19,3.0859949950111184e-15,1.4053879341186361e-17,4.8841072503454178e-21,2.7411144191807915e-17,1.5600605463856112e-15,8.0719132181445577e-20,2.8052102653560954e-23,1.5899676178862941e-18,5.52557210578118e-22,3.0310705415442957e-22,3.1373766189073888e-18,5.7639981443848991e-20,5.9817154308748405e-23,2.0788092653931617e-26,1.3233258477687259e-21,1.1100813647463488e-23,1.4129772710721128e-17,3.5137732770609554e-12,1.2221291888716628e-15,4.0454843834336293e-19,4.0072611824941527e-19,5.6026803407040707e-18,1.3502640536772951e-16,4.6925372359242321e-20,1.6227281126643357e-15,2.0982186835805935e-25,1.7752916423287805e-18,2.096843916639481e-25
0.009831236229921853,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104854433290726,0.099963593704549297,1.0436002629716147e-31,0.099965259330265732,1.1833154760450323e-15,3.0488794682707333e-09,3.5540542798470528e-12,1.0728561187448726e-09,5.6308017646448404e-26,1.6630930024266594e-06,8.9821411825415285e-19,1.2377262187096152e-13,1.0580883227536618e-12,1.1908425159336328e-15,2.8501382647281213e-25,3.5777985785699189e-26,9.4062719907503323e-22,2.0713129378874405e-14,3.4740087328486195e-05,3.4740666179047327e-05,4.5611071602825464e-11,1.6619427539650874e-06,1.0595691306198188e-12,7.5855423650101504e-12,9.1244370677913508e-10,3.7284687354023709e-13,1.2496735019540675e-19,7.1983793708254413e-18,4.4210679045801346e-13,1.9937529024542052e-13,1.1149706537988987e-15,3.8748279549486546e-19,3.2161567351414072e-15,1.4735235088679011e-17,5.1208968206004214e-21,2.890778323674676e-17,1.6260394443598859e-15,8.5664905423764458e-20,2.9770892892390755e-23,1.667238915711736e-18,5.7941107875889422e-22,3.1215397765784597e-22,3.3095154986804512e-18,6.1530461643437117e-20,6.4256312248319875e-23,2.2330820365251389e-26,1.3302636489146316e-21,1.1218911946713034e-23,1.4354591489909079e-17,3.5510914196903248e-12,1.2351311861672729e-15,4.1385036688590083e-19,4.1123451896966297e-19,5.7021007028000784e-18,1.3817679148181079e-16,4.8020216079576562e-20,1.6700852197354148e-15,2.2118259275827529e-25,1.8714214668796759e-18,2.2103853157394399e-25
0.009935805754160849,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104852702398169,0.099963576237516477,1.0883022999955038e-31,0.099965259332684062,1.245666310816224e-15,3.1127944241033897e-09,3.6294670319011446e-12,1.1072818355357015e-09,5.8006438786312118e-26,1.6805086073732116e-06,9.5214373802535275e-19,1.2506403783501113e-13,1.0971263041459543e-12,1.2457537762990688e-15,2.8939590753228381e-25,3.6926232118221711e-26,9.7058090044324461e-22,2.1722140214993104e-14,3.4740078763639568e-05,3.4740663685271545e-05,4.6088682114598101e-11,1.679271613962337e-06,1.0817812509612069e-12,7.5850484616755616e-12,9.0296878399086933e-10,3.8481072519518077e-13,1.2957791306324047e-19,7.5490377173719396e-18,4.5129065403350822e-13,2.1144129209225871e-13,1.1963335867893048e-15,4.157586107085629e-19,3.4906290826886512e-15,1.6185043836559497e-17,5.6247445848797863e-21,3.2120790399245121e-17,1.7651984568360971e-15,9.6383228369635193e-20,3.3495800384046234e-23,1.8316922341043784e-18,6.3656305623543569e-22,3.3089597249932695e-22,3.6792355827564509e-18,7.0037304413761716e-20,7.4054589654582477e-23,2.573598716553716e-26,1.3441341342444174e-21,1.1456960675467921e-23,1.4811257774711814e-17,3.6263079116340991e-12,1.2613390924600869e-15,4.3293350202360983e-19,4.3290311000028e-19,5.9044708874617203e-18,1.4464232565660472e-16,5.0267162569099218e-20,1.7681235421827659e-15,2.4555266422723148e-25,2.0776321910380643e-18,2.453946071526065e-25
0.009999999999999998,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104851640234484,0.099963565518496417,1.1164430192167131e-31,0.099965259334167667,1.2852076482647938e-15,3.1523437893276614e-09,3.6761496296695735e-12,1.1287720643697285e-09,5.9061822111498867e-26,1.6911952394915214e-06,9.8651279443333163e-19,1.258565219286601e-13,1.121552166198844e-12,1.280388449278237e-15,2.9208054639030867e-25,3.7643118655618338e-26,9.8927663885574842e-22,2.2359326322227728e-14,3.4740073507689325e-05,3.474066215496377e-05,4.6381755320500251e-11,1.6899053850909365e-06,1.0955256895211233e-12,7.5847573363461991e-12,8.9725216966916439e-10,3.9227915037651231e-13,1.324627171851524e-19,7.7704769753122845e-18,4.5697126209213326e-13,2.1913112904604389e-13,1.2486749909079276e-15,4.3394866014085693e-19,3.6688597778978153e-15,1.7135499425439784e-17,5.955053595694804e-21,3.4246975589415925e-17,1.8555827295653771e-15,1.0354670057169963e-19,3.5985300820762274e-23,1.93952664893082e-18,6.7403843052529057e-22,3.4284014412255675e-22,3.92401532769507e-18,7.57762830056537e-20,8.0730230723078884e-23,2.8055953120682487e-26,1.3526456904846214e-21,1.1604319456502696e-23,1.5096274658652654e-17,3.6728656043304013e-12,1.2775625163456805e-15,4.4496997857578461e-19,4.4664478665942014e-19,6.0310538793671604e-18,1.4872201215443217e-16,5.1684962917085811e-20,1.8305575268959778e-15,2.6166574573888347e-25,2.2139760160395784e-18,2.61498523706438e-25
0.010040375278399846,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104850972344452,0.099963558778218581,1.1344153775464529e-31,0.099965259335100407,1.3105799327633941e-15,3.1773401986522765e-09,3.7056618057556665e-12,1.1424283314371862e-09,5.9730565506999989e-26,1.6979148274315076e-06,1.0086325883782624e-18,1.2635483932256785e-13,1.1370956432112709e-12,1.3025379321977847e-15,2.9376693591161471e-25,3.8098712297355952e-26,1.0011559962640497e-21,2.2767111369794345e-14,3.4740070202690858e-05,3.4740661192704052e-05,4.6566035175946505e-11,1.6965918778910095e-06,1.1042125949050033e-12,7.5845787478321741e-12,8.93694800369401e-10,3.9702506559268644e-13,1.3429847127293133e-19,7.9121932075026448e-18,4.6056071972727534e-13,2.2408032772842695e-13,1.282556746344109e-15,4.4572348336793685e-19,3.7849001348316875e-15,1.7757952353827408e-17,6.1713728066394189e-21,3.564748151755271e-17,1.9144373303943844e-15,1.0829415387057311e-19,3.7635169248034355e-23,2.0101568544213187e-18,6.9858433535423324e-22,3.5052736721277489e-22,4.0852997467506633e-18,7.9601729579398534e-20,8.52071075023171e-23,2.9611788916433868e-26,1.3579977390505184e-21,1.1697477893676142e-23,1.5277370322818135e-17,3.7022974614391484e-12,1.2878187689943103e-15,4.5266751682570523e-19,4.5546233652650194e-19,6.1115914803903333e-18,1.5133167758345493e-16,5.2591891523551077e-20,1.8707222569785438e-15,2.722737258602047e-25,2.3037377124194391e-18,2.7210050594440214e-25
0.010134487850214943,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410484941602096,0.099963543071526759,1.1771539221211857e-31,0.099965259337273391,1.3712559073385985e-15,3.2359696616657896e-09,3.7749054085393319e-12,1.1746822881241549e-09,6.1304197602635538e-26,1.7135723319842321e-06,1.0617339301358184e-18,1.2751603016397282e-13,1.1738715778809205e-12,1.3552790659114931e-15,2.9769147202921352e-25,3.9174870972586961e-26,1.0292098048036741e-21,2.3738981117779684e-14,3.4740062501202614e-05,3.4740658950437384e-05,4.6995430907325668e-11,1.7121726945617198e-06,1.1245878638493446e-12,7.5841754800713316e-12,8.8551475825486561e-10,4.0823417081364332e-13,1.3864187219685261e-19,8.2499439705188224e-18,4.6897724466993269e-13,2.359615157925275e-13,1.364498762938072e-15,4.7420054119951416e-19,4.0676337761287956e-15,1.9286075149526479e-17,6.7024367402152503e-21,3.9111485575417614e-17,2.0578635266069937e-15,1.2012955553009225e-19,4.1748291238726537e-23,2.183584540670121e-18,7.588551392672398e-22,3.6898151010554692e-22,4.484379823770256e-18,8.9210284564670854e-20,9.6540686771298317e-23,3.3550514136567106e-26,1.370469043516683e-21,1.1916052930674476e-23,1.5705021974270799e-17,3.7713484677890829e-12,1.3118827293691868e-15,4.709964716113645e-19,4.7654886509659701e-19,6.302105607476372e-18,1.5754759328704086e-16,5.4752088529410854e-20,1.9670898578049888e-15,2.9849327454382951e-25,2.5256010144753474e-18,2.9830534343305328e-25
0.01022860042203004,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104847860391088,0.099963527371217262,1.2210481120931889e-31,0.099965259339444765,1.4341251405806685e-15,3.2951080620658615e-09,3.844781846010503e-12,1.2075309469038474e-09,6.2898539394327969e-26,1.7292221054590791e-06,1.1170459612353973e-18,1.2867671378317045e-13,1.2114152678874909e-12,1.4096009562235401e-15,3.0160718630542098e-25,4.0271043630600551e-26,1.0577761109661686e-21,2.4741191615902386e-14,3.4740054802932763e-05,3.4740656709169815e-05,4.7424614557547227e-11,1.7277464163048988e-06,1.1451399998317365e-12,7.5837896144117672e-12,8.7748787481007063e-10,4.1964994980890553e-13,1.4307594662685348e-19,8.5982389288135344e-18,4.7746315111126704e-13,2.4833713372552568e-13,1.4507285006047604e-15,5.0416769537350501e-19,4.3682332338191515e-15,2.0927783265343357e-17,7.2729745992949049e-21,4.2871478773272727e-17,2.2103919500794715e-15,1.3311654761213685e-19,4.6261621721718725e-23,2.3699487928668211e-18,8.2362174459823555e-22,3.8820392547618135e-22,4.9178030635415174e-18,9.9863033522689296e-20,1.0924231786586589e-22,3.7964674061999877e-26,1.3829346690126784e-21,1.2136625540008717e-23,1.6140462305719967e-17,3.8410246148257802e-12,1.3361666140058284e-15,4.8987478009822603e-19,4.9839760819484807e-19,6.4965493781730101e-18,1.639525346410687e-16,5.6977976829162387e-20,2.0673952466267922e-15,3.2692563549592939e-25,2.7661900280009659e-18,3.2672192017767068e-25
0.010322712993845138,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104846305461444,0.09996351167734531,1.2661744025299406e-31,0.099965259341614474,1.499244622672477e-15,3.3547544301239368e-09,3.9152908285945578e-12,1.240979440890158e-09,6.4513538442218104e-26,1.7448640865320775e-06,1.1746358422413496e-18,1.2983688573458453e-13,1.249732916607908e-12,1.465534173216931e-15,3.0551416503190174e-25,4.1387412305175912e-26,1.0868592403336018e-21,2.5774321917890969e-14,3.474004710790999e-05,3.4740654468910872e-05,4.7853584444918902e-11,1.7433129812661838e-06,1.1658686658129054e-12,7.5834202056175384e-12,8.6960986928889878e-10,4.312741864366686e-13,1.4760142717239604e-19,8.9572793173422427e-18,4.8601822827210281e-13,2.6122190794836771e-13,1.5414196754428965e-15,5.3568531668351448e-19,4.6876198996890321e-15,2.2690183650429739e-17,7.8854562346802922e-21,4.694929138381179e-17,2.3724952866646719e-15,1.4735345527913264e-19,5.1209331289311898e-23,2.5700632297510412e-18,8.9316690515385426e-22,4.0821795330489085e-22,5.388127856114495e-18,1.1166099625457704e-19,1.234604865684057e-22,4.2905871446500527e-26,1.3953945660286076e-21,1.2359194807237815e-23,1.6583755993678219e-17,3.911325402351211e-12,1.360670322229046e-15,5.0931306611927442e-19,5.2102837131840934e-19,6.694961393597105e-18,1.7055021317480534e-16,5.9270846267935303e-20,2.1717575393790707e-15,3.5773114253606543e-25,3.0268616702176482e-18,3.5751050477456276e-25
0.010416825565660235,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104844751238577,0.099963495989966122,1.3125875455942548e-31,0.099965259343782559,1.5666722297969419e-15,3.414907789661186e-09,3.986432064213026e-12,1.275032892656841e-09,6.6149142749993499e-26,1.7604982138476952e-06,1.2345719736166021e-18,1.309965416047843e-13,1.2888306490128119e-12,1.523109534407474e-15,3.0941250810037589e-25,4.2524158946326648e-26,1.1164635073892886e-21,2.6838953852460132e-14,3.474003941616297e-05,3.4740652229669988e-05,4.8282338886884589e-11,1.758872328034477e-06,1.1867735225120703e-12,7.5830663642292472e-12,8.6187662142862401e-10,4.4310866089172936e-13,1.5221903718316979e-19,9.3272673353941043e-18,4.9464226454644301e-13,2.7463081189774979e-13,1.6367508742544283e-15,5.6881546861000321e-19,5.026751674456898e-15,2.4580742742773613e-17,8.5424764287065355e-21,5.1368106787747022e-17,2.5446651880235272e-15,1.6294582006844163e-19,5.6628098411767661e-23,2.7847829662968791e-18,9.6778779574043372e-22,4.2904736446458075e-22,5.8980735550924603e-18,1.2471376279881199e-19,1.3935798217122048e-22,4.8430679889253648e-26,1.407848685409377e-21,1.2583759810017955e-23,1.7034967510505441e-17,3.9822503241729403e-12,1.3853937524935822e-15,5.2932203949451554e-19,5.4446126786865401e-19,6.8973801539781358e-18,1.773443710412107e-16,6.1631997333108726e-20,2.2802981775295976e-15,3.9107980216239764e-25,3.3090547257770195e-18,3.9084103535405685e-25
0.010510938137475332,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104843197728976,0.099963480309134697,1.3602274923178354e-31,0.099965259345948965,1.6364667274828343e-15,3.4755671580759295e-09,4.0582052583013516e-12,1.3096964141523932e-09,6.7805300834264584e-26,1.7761244260276543e-06,1.2969240011614635e-18,1.3215567701136359e-13,1.3287145118418521e-12,1.5823581028626371e-15,3.1330232763825614e-25,4.3681465419580447e-26,1.1465932154328432e-21,2.7935671934509173e-14,3.4740031727720138e-05,3.4740649991456488e-05,4.8710876200265868e-11,1.7744243956269738e-06,1.2078542284164696e-12,7.5827272499483533e-12,8.5428416359496312e-10,4.5515514967590785e-13,1.5692949076979865e-19,9.7084061157307636e-18,5.0333504750883706e-13,2.8857906580938073e-13,1.7369056219988639e-15,6.0362193076197008e-19,5.3866239522286717e-15,2.6607300324078514e-17,9.2467597101488564e-21,5.615252948785916e-17,2.7274127979459772e-15,1.8000684685719978e-19,6.2557264768909502e-23,3.0150062373753691e-18,1.047796576426206e-21,4.5071636261084884e-22,6.4505287679332542e-18,1.3914012209483536e-19,1.5711311520402684e-22,5.4601067026575234e-26,1.4202969783427098e-21,1.2810319618158609e-23,1.7494161122622092e-17,4.0537988681015541e-12,1.4103368023902858e-15,5.4991249537720463e-19,5.6871672031384017e-19,7.1038440592663995e-18,1.8433878078440365e-16,6.4062741073496498e-20,2.3931409471874706e-15,4.2715175805398888e-25,3.6142937785700642e-18,4.2689358397341887e-25
0.01060505070929043,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104841644939082,0.099963464634905977,1.4090635236799989e-31,0.099965259348113719,1.7086877738922653e-15,3.5367315463814394e-09,4.1306101138262476e-12,1.3449751066146128e-09,6.9481961787695503e-26,1.7917426616793397e-06,1.3617628213263545e-18,1.3331428760188104e-13,1.3693904738113186e-12,1.6433111852933593e-15,3.171837466987515e-25,4.4859513505257475e-26,1.177252656480471e-21,2.9065063276889668e-14,3.4740024042609852e-05,3.4740647754279695e-05,4.9139194701492668e-11,1.7899691234750003e-06,1.2291104397945062e-12,7.5824020708663306e-12,8.4682867333885843e-10,4.674154255683558e-13,1.6173349282836817e-19,1.0100899693923018e-17,5.1209636392229145e-13,3.030821364351197e-13,1.8420724488763689e-15,6.401702221895054e-19,5.76827062409822e-15,2.8778083747830888e-17,1.0001165298811157e-20,6.1328656145677531e-17,2.9212692896635117e-15,1.9865787353396408e-19,6.9038998472689281e-23,3.2616760666705096e-18,1.1335209725290242e-21,4.7324958602814919e-22,7.0485600287656102e-18,1.550687329687717e-19,1.7692102439133603e-22,6.1484848732805806e-26,1.4327393963478102e-21,1.3038873293677338e-23,1.796140088841322e-17,4.1259705159477513e-12,1.4354993686521446e-15,5.7109531359067239e-19,5.9381546133149309e-19,7.3143914075036527e-18,1.9153724510509277e-16,6.6564399017824552e-20,2.5104119982319767e-15,4.6613777475424469e-25,3.9441933059464691e-18,4.6585884019168764e-25
0.010699163281105527,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104840092875268,0.099963448967334778,1.459256441071113e-31,0.099965259350276781,1.783395922550701e-15,3.5983999592344143e-09,4.2036463313000673e-12,1.3808740604979089e-09,7.1179075327435897e-26,1.8073528594027892e-06,1.4291605855902266e-18,1.3447236905298215e-13,1.4108644258212963e-12,1.7060003303918085e-15,3.2105689819760895e-25,4.6058484897857521e-26,1.2084461111888401e-21,3.0227717512573482e-14,3.4740016360860383e-05,3.4740645518148764e-05,4.9567292706795012e-11,1.8055064514122856e-06,1.2505418107056397e-12,7.5820900807655233e-12,8.3950646722255676e-10,4.7989125760029854e-13,1.6663173906489513e-19,1.0504952981301859e-17,5.2092599974534388e-13,3.1815573674247981e-13,1.952444949563364e-15,6.7852762196927526e-19,6.1727649450644101e-15,3.1101720849824514e-17,1.0808691592243715e-20,6.6924138463208107e-17,3.1267863308673588e-15,2.1902880446644256e-19,7.6118444708110912e-23,3.5257817815243241e-18,1.2253048010615147e-21,4.9667210915129052e-22,7.695419488188933e-18,1.7263873075674079e-19,1.9899491143498285e-22,6.9156118238828452e-26,1.445175891265976e-21,1.3269419890845154e-23,1.8436750656632077e-17,4.1987647435196216e-12,1.4608813471592757e-15,5.9288145805062811e-19,6.1977853475707433e-19,7.5290603950571353e-18,1.989435966569449e-16,6.913830310396081e-20,2.6322398605467831e-15,5.0823966438458848e-25,4.3004612906594368e-18,5.0793853768254531e-25
0.010793275852920624,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104838541543858,0.099963433306475849,1.5108194871099614e-31,0.099965259352438177,1.8606526262590487e-15,3.6605713949522858e-09,4.2773136088012952e-12,1.4173983553671101e-09,7.2896591858605415e-26,1.8229549577994377e-06,1.4991907067059022e-18,1.3562991706934383e-13,1.4531421812879793e-12,1.7704573264177273e-15,3.2492192342828859e-25,4.7278561205166655e-26,1.240177848794589e-21,3.1424226689926978e-14,3.4740008682499865e-05,3.4740643283072775e-05,4.9995168532442445e-11,1.8210363196608442e-06,1.2721479930064006e-12,7.5817905690139913e-12,8.3231399328381054e-10,4.925844110181303e-13,1.716249160345753e-19,1.0920771728563216e-17,5.2982374013999125e-13,3.3381582540235263e-13,2.0682218628851562e-15,7.1876319689257607e-19,6.6012208196780922e-15,3.3587257956677126e-17,1.1672482424171486e-20,7.2968278553878204e-17,3.3445367737763031e-15,2.4125873466488536e-19,8.3843942646657865e-23,3.8083611309337027e-18,1.3235087067901589e-21,5.2100944473576543e-22,8.3945565936564652e-18,1.9200066608004301e-19,2.2356783742598654e-22,7.7695870433644194e-26,1.4576064152493008e-21,1.3501958456251201e-23,1.8920274065110265e-17,4.2721810206183078e-12,1.4864826329460521e-15,6.1528197592633285e-19,6.4662729694347107e-19,7.7478891113294383e-18,2.0656169774946539e-16,7.1785795575655824e-20,2.7587554676566077e-15,5.5367093239120966e-25,4.6849046868009509e-18,5.5334609982830639e-25
0.010887388424735722,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104836990951131,0.099963417652383743,1.5636000010375901e-31,0.099965259354597852,1.940520239709032e-15,3.7232448455584247e-09,4.3516116419883014e-12,1.4545530598239779e-09,7.4634462511507301e-26,1.8385488954774382e-06,1.5719278628351005e-18,1.3678692738304288e-13,1.4962294764119362e-12,1.8367141994800088e-15,3.2877897111634485e-25,4.8519923947640045e-26,1.2724521270055205e-21,3.2655185197640705e-14,3.4740001007556258e-05,3.4740641049060849e-05,5.0422820494889997e-11,1.8365586688225813e-06,1.2939286363661068e-12,7.5815028635855606e-12,8.2524782653790851e-10,5.0549664725787911e-13,1.7671370117347208e-19,1.1348562499678857e-17,5.3878936947852409e-13,3.5007860635366159e-13,2.1896071290815957e-15,7.6094782136591613e-19,7.0547937093390984e-15,3.6244173695768548e-17,1.2595831863746593e-20,7.9492098504350233e-17,3.575115143510934e-15,2.6549644241526578e-19,9.2267196647812557e-23,4.1105019101703145e-18,1.4285107268260151e-21,5.4628754529461036e-22,9.1496266287634664e-18,2.1331720923301689e-19,2.5089420272872067e-22,8.7192516159734022e-26,1.4700309207539521e-21,1.3736488028846184e-23,1.9412034538458945e-17,4.3462188110347991e-12,1.512303120205886e-15,6.3830799704337335e-19,6.7438341766978756e-19,7.9709155422266926e-18,2.1439544013401783e-16,7.4508228908175528e-20,2.8900921730247436e-15,6.0265724617137488e-25,5.0994333866904268e-18,6.0230710825305951e-25
