Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH3OHX(46),H2OX(35),HO2X(135)
0.0011154685015298848,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0082018737315298056,0.09999840059366151,0.007653788642204804,0.0,2.8922080203120637e-10,5.1163726258876449e-14,0.0,8.6892900191579835e-14,0.0,4.3701290132468153e-08,0.0,5.2746885823309028e-19,1.4158808972390211e-20,3.4913371280576301e-08,0.0,0.0,2.0482912824625608e-15,1.987104317433638e-23,1.5207905769138736e-06,0.18469231275365872,3.9525610019072627e-13,9.8551454889961119e-09,8.1633066008135937e-10,5.3096770666188061e-13,4.3985128918581288e-15,3.2451828247974325e-08
0.0011196397698454736,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0081834934330290918,0.099998403842672723,0.0076445966938430933,0.0,2.8955735213349165e-10,5.0945053114175229e-14,0.0,8.713382737009941e-14,0.0,4.3773113011670146e-08,0.0,5.2605289555066535e-19,1.4275141394327473e-20,3.5000560958795698e-08,0.0,0.0,2.0439725608055874e-15,2.0142978302517743e-23,1.5173825527807478e-06,0.1847106963890332,3.9501782503650825e-13,9.8313737072461126e-09,8.1245572997650312e-10,5.3110083667592556e-13,4.3937627126778161e-15,3.2550625433572933e-08
0.0011238110381610624,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0081652172082466948,0.099998407072726808,0.0076354567922507447,0.0,2.8989154856506621e-10,5.0727792200906283e-14,0.0,8.7374464936041122e-14,0.0,4.3844858466504297e-08,0.0,5.2464476428522136e-19,1.4391980304193252e-20,3.5087488323234997e-08,0.0,0.0,2.0396736402981488e-15,2.0417593402354946e-23,1.5139938254824907e-06,0.18472897593146526,3.9478097172509877e-13,9.8077268085444943e-09,8.0861145298808244e-10,5.3123082320359335e-13,4.3890099006823551e-15,3.2649194363983913e-08
0.0011279823064766512,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0081470440917673307,0.099998410284000971,0.0076263684546290416,0.0,2.9022341511033449e-10,5.051193415299625e-14,0.0,8.761481478582231e-14,0.0,4.3916526681486515e-08,0.0,5.2324441482881311e-19,1.4509326104710808e-20,3.517415503881649e-08,0.0,0.0,2.0353944498687494e-15,2.0694905028664403e-23,1.510624216020103e-06,0.18474715234654904,3.9454552458935861e-13,9.7842040976632221e-09,8.0479751305909684e-10,5.3135770550469932e-13,4.3842547290792141e-15,3.2747536187445818e-08
0.00113215357479224,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.008128973130631361,0.099998413476670059,0.0076173312044082548,0.0,2.9055297526050359e-10,5.0297469623037281e-14,0.0,8.78548787937599e-14,0.0,4.3988117838332983e-08,0.0,5.2185179771201099e-19,1.4627179197934277e-20,3.5260562756666562e-08,0.0,0.0,2.0311349173868543e-15,2.0974929780952215e-23,1.5072735477003273e-06,0.18476522658742076,3.9431146811664784e-13,9.7608048791058375e-09,8.010135978944978e-10,5.3148152220672562e-13,4.3794974643492536e-15,3.284565204649034e-08
0.0011363248431078287,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0081110033841291524,0.099998416650906641,0.0076083445711448072,0.0,2.9088025221755708e-10,5.0084389283737571e-14,0.0,8.8094658812407407e-14,0.0,4.4059632116037473e-08,0.0,5.2046686361110595e-19,1.4745539985237638e-20,3.5346713114246179e-08,0.0,0.0,2.0268949697078639e-15,2.125768430336877e-23,1.5039416461026936e-06,0.18478319959496423,3.9407878695671205e-13,9.7375284571338905e-09,7.9725939902474745e-10,5.3160231133153428e-13,4.3747383664248564e-15,3.294354307792186e-08
0.0011404961114234175,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0080931339235995516,0.099998419806881136,0.0075994080904204829,0.0,2.912052688981948e-10,4.9872683829538337e-14,0.0,8.8334156672845376e-14,0.0,4.4131069690975291e-08,0.0,5.190895633573979e-19,1.4864408867303898e-20,3.5432607735451333e-08,0.0,0.0,2.0226745327178824e-15,2.15431852846632e-23,1.5006283390437008e-06,0.18480107229801279,3.9384746606697479e-13,9.7143741361197219e-09,7.9353461156772337e-10,5.3172011056610458e-13,4.3699776910909856e-15,3.3041210412798859e-08
0.0011446673797390063,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0080753638322323944,0.099998422944761758,0.0075905213037436798,0.0,2.9152804793775211e-10,4.9662343978531151e-14,0.0,8.857337418497432e-14,0.0,4.4202430736999687e-08,0.0,5.1771984793847723e-19,1.4983786244114586e-20,3.5518248230718415e-08,0.0,0.0,2.0184735313809606e-15,2.1831449458137882e-23,1.4973334565323431e-06,0.18481884561354642,3.9361749055026684e-13,9.6913412206601048e-09,7.8983893422024501e-10,5.3183495699009138e-13,4.3652156877891538e-15,3.3138655176417179e-08
0.0011488386480545951,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0080576922048749867,0.099998426064714541,0.0075816837584526137,0.0,2.9184861169400628e-10,4.9453360473638879e-14,0.0,8.8812313137847873e-14,0.0,4.4273715425503138e-08,0.0,5.1635766850367142e-19,1.5103672514939485e-20,3.5603636197161155e-08,0.0,0.0,2.0142918897799968e-15,2.2122493601602584e-23,1.4940568307400687e-06,0.1848365204468855,3.9338884562616517e-13,9.6684290154831869e-09,7.8617206941996235e-10,5.3194688703797226e-13,4.3604525992166355e-15,3.3235878488294848e-08
0.001153009916370184,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0080401181478423692,0.099998429166903435,0.0075728950076204508,0.0,2.9216698225094061e-10,4.9245724083901237e-14,0.0,8.9050975299947034e-14,0.0,4.4344923925514245e-08,0.0,5.1500297637522532e-19,1.522406807832661e-20,3.568877321866812e-08,0.0,0.0,2.0101295311565228e-15,2.2416334537328365e-23,1.4907982959694737e-06,0.18485409769188055,3.9316151685018588e-13,9.6456368258490294e-09,7.825337230479057e-10,5.3205593689482694e-13,4.3556886647798611e-15,3.3332881462158576e-08
0.0011571811846857727,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0080226407787314241,0.099998432251490313,0.0075641546099623315,0.0,2.9248318142252603e-10,4.9039425606425292e-14,0.0,8.9289362419446726e-14,0.0,4.4416056403795082e-08,0.0,5.1365572304772472e-19,1.5344973332092479e-20,3.577366086599786e-08,0.0,0.0,2.0059863779560152e-15,2.2712989132001714e-23,1.4875576886088727e-06,0.18487157823109826,3.9293548992419961e-13,9.6229639577238441e-09,7.7892360435554283e-10,5.3216214217881067e-13,4.3509241180474605e-15,3.3429665205932025e-08
0.0011613524530013615,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0080052592262385737,0.099998435318635004,0.0075554621297442073,0.0,2.9279723075636519e-10,4.8834455867346082e-14,0.0,8.952747622454923e-14,0.0,4.4487113024884603e-08,0.0,5.1231586019057278e-19,1.5466388673312646e-20,3.5858300696924507e-08,0.0,0.0,2.00186235186541e-15,2.3012474296678357e-23,1.4843348471045503e-06,0.18488896293600354,3.9271075060387656e-13,9.600409717518767e-09,7.753414262724456e-10,5.3226553779329415e-13,4.3461591853828134e-15,3.3526230821725402e-08
0.0011655237213169503,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0079879726299810997,0.099998438368495327,0.0075468171366934829,0.0,2.9310915153727885e-10,4.8630805722674299e-14,0.0,8.9765318423745751e-14,0.0,4.4558093951187263e-08,0.0,5.109833396622788e-19,1.5588314498312363e-20,3.5942694256334346e-08,0.0,0.0,1.9977573738471646e-15,2.3314806986736525e-23,1.4811296119350941e-06,0.18490625266713853,3.9248728501499109e-13,9.5779734125293043e-09,7.7178690505749137e-10,5.3236615848452814e-13,4.3413940907561951e-15,3.3622579405826625e-08
0.001169694989632539,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0079707801403219852,0.09999844140122717,0.0075382192059114195,0.0,2.934189647909592e-10,4.8428466060378089e-14,0.0,9.0002890706050432e-14,0.0,4.4628999343076863e-08,0.0,5.0965811350865616e-19,1.5710751202657649e-20,3.6026843076305435e-08,0.0,0.0,1.9936713641833803e-15,2.3620004201830892e-23,1.4779418255641666e-06,0.18492344827429774,3.9226507944739401e-13,9.5556543512464283e-09,7.682597600912903e-10,5.3246403849854841e-13,4.3366290530216637e-15,3.3718712048694038e-08
0.0011738662579481279,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0079536809181981315,0.099998444416984328,0.0075296679177872285,0.0,2.9372669128746916e-10,4.8227427801227672e-14,0.0,9.0240194741338125e-14,0.0,4.4699829358920489e-08,0.0,5.0834013396030643e-19,1.5833699181146496e-20,3.6110748676264353e-08,0.0,0.0,1.9896042425110711e-15,2.3928082985845972e-23,1.4747713324140352e-06,0.18494055059669964,3.9204412015914319e-13,9.5334518428682797e-09,7.6475971438719485e-10,5.3255921125915401e-13,4.3318642830369419e-15,3.3814629834950525e-08
0.0011780375262637167,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0079366741349519241,0.099998447415918873,0.0075211628579138481,0.0,2.9403235154463498e-10,4.8027681899028391e-14,0.0,9.0477232180599446e-14,0.0,4.4770584155155297e-08,0.0,5.070293534513246e-19,1.595715882780028e-20,3.6194412563085426e-08,0.0,0.0,1.9855559278492668e-15,2.4239060426848948e-23,1.4716179788471086e-06,0.18495756046315542,3.9182439381535616e-13,9.5113651977397775e-09,7.6128649422697455e-10,5.3265171012658813e-13,4.3270999901594032e-15,3.3910333843378663e-08
0.0011822087945793055,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0079197589721661261,0.099998450398180824,0.0075127036170053504,0.0,2.9433596583158825e-10,4.7829219342922012e-14,0.0,9.0714004656133011e-14,0.0,4.4841263886406723e-08,0.0,5.0572572461786832e-19,1.6081130535855479e-20,3.6277836231147916e-08,0.0,0.0,1.9815263386424717e-15,2.4552953657043244e-23,1.4684816131161753e-06,0.18497447869223388,3.9160588728934832e-13,9.4893937279192511e-09,7.5783982870799973e-10,5.3274156806904094e-13,4.322336379697037e-15,3.40058251469177e-08
0.0011863800628948943,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0079029346215018764,0.099998453363918549,0.0075042897908159474,0.0,2.9463755417213856e-10,4.7632031158318257e-14,0.0,9.0950513781891334e-14,0.0,4.4911868705491389e-08,0.0,5.0442920028757364e-19,1.6205614697755622e-20,3.6361021162505654e-08,0.0,0.0,1.9775153927956358e-15,2.4869779852721825e-23,1.4653620853375835e-06,0.1849913060924237,3.913885873087006e-13,9.4675367464016282e-09,7.5441945051796778e-10,5.3282881707926307e-13,4.317573647773787e-15,3.4101104812661636e-08
0.001190551331210483,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0078862002845398443,0.099998456313278333,0.0074959209800605515,0.0,2.9493713634795618e-10,4.7436108406248363e-14,0.0,9.1186761153739205e-14,0.0,4.4982398763475939e-08,0.0,5.0313973350370282e-19,1.6330611705143318e-20,3.6443968826995822e-08,0.0,0.0,1.9735230076924935e-15,2.5189556234219359e-23,1.4622592474820632e-06,0.18500804346229222,3.9117248104147557e-13,9.4457935674659834e-09,7.5102509564148943e-10,5.329134891707155e-13,4.3128119898123099e-15,3.4196173901858024e-08
0.0011947225995260719,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.007869555172624455,0.099998459246404853,0.0074875967903368654,0.0,2.95234731902007e-10,4.7241442185923624e-14,0.0,9.1422748349592281e-14,0.0,4.5052854209819113e-08,0.0,5.0185727752732495e-19,1.6456121948852656e-20,3.6526680682264264e-08,0.0,0.0,1.9695491002383121e-15,2.551230006586561e-23,1.459172953321957e-06,0.18502469159064094,3.9095755594770086e-13,9.4241635076715689e-09,7.4765650249829855e-10,5.3299561613466982e-13,4.3080515987710249e-15,3.4291033469908792e-08
0.0011984767410101018,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0078546502152386493,0.099998461872457381,0.007480142848468381,0.0,2.955008853015193e-10,4.7067309597303345e-14,0.0,9.1634915665344537e-14,0.0,4.5116200440795465e-08,0.0,5.0070902291785143e-19,1.6569520307613022e-20,3.6600920930183338e-08,0.0,0.0,1.9659883128864674e-15,2.5805320988608758e-23,1.456409314008464e-06,0.18503959924885169,3.907651226223211e-13,9.4047926067111898e-09,7.446465816845324e-10,5.330673795692762e-13,4.3037684801740704e-15,3.4376228808155276e-08
0.0012022308824941317,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0078398163376269276,0.099998464485579613,0.0074727244532660506,0.0,2.9576545909356684e-10,4.6894181187317629e-14,0.0,9.1846874628104724e-14,0.0,4.5179486462765664e-08,0.0,4.9956637558322096e-19,1.6683334987472524e-20,3.6674972389396286e-08,0.0,0.0,1.962442363574339e-15,2.6100772213253848e-23,1.4536588539777662e-06,0.18505443581416611,3.9057362659894582e-13,9.3855122830851496e-09,7.4165713306908485e-10,5.3313712859571701e-13,4.2994866678381667e-15,3.4461256045572638e-08
0.0012059850239781616,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0078250529845435065,0.099998467085873385,0.0074653413270545184,0.0,2.9602846704173781e-10,4.6722050549195873e-14,0.0,9.20586263520085e-14,0.0,4.5242712381464528e-08,0.0,4.9842930190041847e-19,1.6797566271640211e-20,3.6748836097724283e-08,0.0,0.0,1.9589111908435261e-15,2.6398666416715207e-23,1.4509214702877283e-06,0.18506920184193285,3.9038305933801259e-13,9.3663220423071643e-09,7.3868797210048539e-10,5.33204885958185e-13,4.295206297352801e-15,3.4546115939412601e-08
0.0012097391654621915,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0078103596067776544,0.099998469673439366,0.0074579931951764987,0.0,2.9628992276094103e-10,4.6550911303396467e-14,0.0,9.2270171940080752e-14,0.0,4.53058783016681e-08,0.0,4.9729776838184469e-19,1.6912214442776874e-20,3.682251308529621e-08,0.0,0.0,1.9553947330009629e-15,2.6699016304654838e-23,1.4481970610914599e-06,0.18508389788146443,3.9019341161549884e-13,9.3472213906759675e-09,7.3573891660760072e-10,5.3327067283766435e-13,4.2909274905545662e-15,3.4630809243099339e-08
0.0012134933069462214,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0077957356610692547,0.099998472248377199,0.0074506797859505954,0.0,2.965498397190711e-10,4.6380757096371441e-14,0.0,9.2481512484415772e-14,0.0,4.536898432719263e-08,0.0,4.9617174169170128e-19,1.7027279782990928e-20,3.6896004374638639e-08,0.0,0.0,1.9518929281270199e-15,2.7001834611453201e-23,1.445485525667248e-06,0.18509852447612163,3.9000467449287758e-13,9.3282098349097415e-09,7.3280978715890454e-10,5.3333451046033032e-13,4.2866503691116482e-15,3.4715336706232439e-08
0.0012168720342818483,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0077826330300665974,0.099998474555105563,0.0074441271833357381,0.0,2.9678246035486713e-10,4.6228455288824371e-14,0.0,9.2671544555793122e-14,0.0,4.5425728625299321e-08,0.0,4.9516299857696621e-19,1.7131195501459249e-20,3.696198860206822e-08,0.0,0.0,1.9487537806737039e-15,2.7276492133781782e-23,1.4430560684917285e-06,0.18511162948030196,3.8983558293452803e-13,9.3111752063782667e-09,7.3019045932633234e-10,5.3339031601435952e-13,4.2828025077646566e-15,3.4791270245843971e-08
0.0012202507616174752,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0077695858159216461,0.099998476851756016,0.0074376022944368713,0.0,2.9701385500051182e-10,4.6076941647077533e-14,0.0,9.2861412198416055e-14,0.0,4.548242456658499e-08,0.0,4.9415866500900222e-19,1.7235449559808823e-20,3.7027823970764085e-08,0.0,0.0,1.945626406365076e-15,2.7553168737236255e-23,1.4406368864532969e-06,0.18512467905739541,3.8966721616717337e-13,9.2942119917504005e-09,7.2758699724241449e-10,5.3344457596661801e-13,4.2789562037426428e-15,3.4867070599767234e-08
0.0012236294889531021,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0077565936346366852,0.099998479138398974,0.0074311049272188364,0.0,2.9724403317592337e-10,4.5926211597281087e-14,0.0,9.3051116186119291e-14,0.0,4.5539072224946736e-08,0.0,4.9315871700269696e-19,1.7340042162534199e-20,3.7093511210502505e-08,0.0,0.0,1.9425107596516989e-15,2.7831873764736169e-23,1.4382279083579704e-06,0.18513767359147076,3.8949956734085916e-13,9.2773198329738167e-09,7.2499927529154338e-10,5.3349730438302302e-13,4.2751115328319932e-15,3.4942738306531165e-08
0.001227008216288729,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0077436561059171065,0.099998481415104049,0.007424634891498378,0.0,2.9747300430892172e-10,4.5776260583555247e-14,0.0,9.3240657285896322e-14,0.0,4.5595671673723413e-08,0.0,4.9216313067540765e-19,1.7444973513758301e-20,3.715905104621801e-08,0.0,0.0,1.9394067948673849e-15,2.8112616577973224e-23,1.4358290636957395e-06,0.1851506134628931,3.8933263104903906e-13,9.2604983762884872e-09,7.2242716569140382e-10,5.3354851740842355e-13,4.2712685888158124e-15,3.5018273902166415e-08
0.0012300490708907932,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0077320587466476074,0.09999848345569895,0.00741883507206831,0.0,2.9767805402618226e-10,4.5641966997726447e-14,0.0,9.341110563492958e-14,0.0,4.5646570018646875e-08,0.0,4.9127081253405876e-19,1.7539701528232906e-20,3.7217911463168247e-08,0.0,0.0,1.9366231767884318e-15,2.8367035169244228e-23,1.4336787098484211e-06,0.18516221292202784,3.8918299269171795e-13,9.2454192233027688e-09,7.2012551163489397e-10,5.3359332587559254e-13,4.2678114849334351e-15,3.5086143424242106e-08
0.0012330899254928574,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0077205050787692393,0.099998485488349942,0.0074130571025032886,0.0,2.9788214034740513e-10,4.5508297463396987e-14,0.0,9.3581423210063997e-14,0.0,4.5697429425572563e-08,0.0,4.9038199078573873e-19,1.7634704242306309e-20,3.7276653587812333e-08,0.0,0.0,1.9338489505733846e-15,2.8623118816208328e-23,1.4315364570589825e-06,0.1851737686817074,3.8903392147956046e-13,9.2303967929938676e-09,7.1783631333622112e-10,5.3363692839382671e-13,4.2643558948181578e-15,3.5153906755722506e-08
0.0012361307800949216,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0077089948325612338,0.099998487513106554,0.0074073008479174259,0.0,2.9808526995842892e-10,4.537524870060472e-14,0.0,9.3751610556380294e-14,0.0,4.5748249946972926e-08,0.0,4.894966482410449e-19,1.7729981804003988e-20,3.7335277938605635e-08,0.0,0.0,1.9310840827405492e-15,2.8880874382474201e-23,1.4294022553277703e-06,0.18518528101170256,3.8888541419062858e-13,9.2154308302879909e-09,7.1555947938334731e-10,5.3367933736325976e-13,4.26090189194823e-15,3.5221564282198545e-08
0.0012391716346969858,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0076975277406207436,0.099998489530017817,0.007401566174584007,0.0,2.9828744948719442e-10,4.5242817442011257e-14,0.0,9.3921668214633763e-14,0.0,4.5799031635011156e-08,0.0,4.8861476774963294e-19,1.7825534361102678e-20,3.7393785030899826e-08,0.0,0.0,1.928328539761651e-15,2.9140308743925751e-23,1.4272760550639115e-06,0.18519675017946557,3.8873746635945633e-13,9.2005210794171494e-09,7.1329492049383936e-10,5.3372056297265081e-13,4.2574495305734836e-15,3.5289116387631019e-08
0.0012419084038388436,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.007687244035612468,0.099998491338570306,0.0073964233109537671,0.0,2.9846860417447653e-10,4.5124154584453733e-14,0.0,9.4074609667298595e-14,0.0,4.5844701994555731e-08,0.0,4.8782402124695703e-19,1.7911766905495527e-20,3.7446341581435228e-08,0.0,0.0,1.9258564960732953e-15,2.9375240731917754e-23,1.4253692754452172e-06,0.18520703574594508,3.8860478726209502e-13,9.1871501513603007e-09,7.1126724200541882e-10,5.3375666143435371e-13,4.2543438427420881e-15,3.5349823463560296e-08
0.0012446451729807013,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0076769948790984463,0.099998493140842581,0.0073912977248683466,0.0,2.9864899936854029e-10,4.500598690370347e-14,0.0,9.4227446895486108e-14,0.0,4.5890340978613062e-08,0.0,4.8703605278057325e-19,1.7998222423036573e-20,3.7498803938955719e-08,0.0,0.0,1.9233919537934683e-15,2.9611543153201759e-23,1.4234689016552263e-06,0.18521728675755442,3.8847255484998255e-13,9.1738243617788561e-09,7.0924937151650392e-10,5.3379181736637082e-13,4.2512395703699159e-15,3.5410445735751403e-08
0.001247381942122559,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0076667800808575392,0.099998494936869395,0.0073861893211991892,0.0,2.9882863978307305e-10,4.4888312044214031e-14,0.0,9.4380180284626445e-14,0.0,4.5935948624570767e-08,0.0,4.8625084999542463e-19,1.8084901020933898e-20,3.7551172472806808e-08,0.0,0.0,1.9209348883809274e-15,2.9849221045760397e-23,1.4215748984227074e-06,0.18522750340454991,3.8834076582810422e-13,9.1605435248142969e-09,7.0724124631644822e-10,5.3382603780558497e-13,4.2481367493704561e-15,3.547098348073589e-08
0.0012501187112644169,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.007656599452126993,0.09999849672668544,0.0073810980055470645,0.0,2.990075300951832e-10,4.4771127659199512e-14,0.0,9.4532810217404513e-14,0.0,4.5981524969641755e-08,0.0,4.854684005763296e-19,1.8171802806229698e-20,3.7603447550336817e-08,0.0,0.0,1.9184852752744047e-15,3.0088279455605179e-23,1.4196872307484358e-06,0.1852376858757292,3.8820941718701268e-13,9.1473074555974985e-09,7.0524280366673956e-10,5.3385933014493944e-13,4.2450354187052577e-15,3.5531436973982482e-08
