Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52),C2H4(47),H2X(49),C2H4X(65)
2.6889250439884034e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29817068160733373,0.093385394947465478,3.4728345199303632e-06,0.0,0.010563384817034177,1.6655633668632678e-05,0.0,0.0096496901658910204,0.0,0.0014262347174852973,3.0765010362192985e-07,4.7224235346871893e-07,8.0142772333782e-08,1.0492266713801893e-05,0.0,0.0,2.7131745531280144e-07,9.9835389031791924e-05,0.0043013380366017078,0.035060977367734454,5.2048574597928315e-08,6.3323711903932435e-07,1.0100470340800307e-05,4.3063418698495069e-07,3.8412507415610791e-11,2.3119719015034669e-05,4.0068425693822447e-08,2.3005202809789347e-07,2.7064616820296195e-11
2.6917133427001395e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29817990723099819,0.093369026766925114,3.4431891533094599e-06,0.0,0.010572061776030404,1.6665469237937688e-05,0.0,0.0096581638853924616,0.0,0.0014258215418887551,3.082079045411657e-07,4.7253643351601247e-07,8.01947003657813e-08,1.0503607398335785e-05,0.0,0.0,2.71344779252579e-07,0.00010003519574759562,0.0043007170390278399,0.035052347936677518,5.2032944279616192e-08,6.3326614912702631e-07,1.0103733036782714e-05,4.3100062025776854e-07,3.8073569829220934e-11,2.3140738419010341e-05,4.0148617794895904e-08,2.3019500649245479e-07,2.7119621981349e-11
2.6945016414118756e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29818912799097075,0.093352668634481814,3.4138134131312356e-06,0.0,0.010580733668064743,1.6675305062673343e-05,0.0,0.0096666321550183659,0.0,0.0014254086416153886,3.0876588671445708e-07,4.7283012809881234e-07,8.024656158695287e-08,1.0514945497532557e-05,0.0,0.0,2.7137204706579073e-07,0.00010023513072725436,0.0043000963876761774,0.035043723036210887,5.2017324818195147e-08,6.3329512427130098e-07,1.0106995019630424e-05,4.3136686227027713e-07,3.7737810102134898e-11,2.3161745642514601e-05,4.0228861375098953e-08,2.303379930675278e-07,2.7174664824551202e-11
2.6972899401236117e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29819834388748873,0.093336320540597192,3.3847048541970736e-06,0.0,0.010589400497917848,1.6685141140553655e-05,0.0,0.0096750949799690057,0.0,0.0014249960164775283,3.0932404955619602e-07,4.7312343778394833e-07,8.0298356095660066e-08,1.0526281011548978e-05,0.0,0.0,2.7139925885897893e-07,0.00010043519380236585,0.0042994760821900794,0.03503510266644385,5.2001716205006954e-08,6.3332404457526053e-07,1.0110256289070181e-05,4.3173291318079139e-07,3.7405198428479095e-11,2.3182740695822838e-05,4.0309156366842694e-08,2.3048098778538101e-07,2.7229745304841159e-11
2.7000782388353478e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29820755492082679,0.093319982475743302,3.3558610533228957e-06,0.0,0.010598062270364847,1.6694977469309293e-05,0.0,0.0096835523654389914,0.0,0.0014245836662868832,3.0988239248204736e-07,4.7341636313721002e-07,8.0350083990083271e-08,1.0537613940545193e-05,0.0,0.0,2.7142641473837218e-07,0.00010063538480477495,0.0042988561222138391,0.035026486827447176,5.1986118431378307e-08,6.3335291014158453e-07,1.0113516844834756e-05,4.3209877314749989e-07,3.7075705280482404e-11,2.320372358920266e-05,4.0389502702637414e-08,2.3062399060853838e-07,2.7284863377218801e-11
2.702866537547084e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29821676109129686,0.093303654430402949,3.3272796091425725e-06,0.0,0.010606718990175358,1.6704814046687543e-05,0.0,0.00969200431661724,0.0,0.0014241715908545486,3.1044091490894566e-07,4.7370890472334884e-07,8.0401745368220478e-08,1.0548944284684692e-05,0.0,0.0,2.7145351480988648e-07,0.00010083570356657342,0.00429823650739267,0.035017875519253512,5.1970531488621221e-08,6.3338172107252404e-07,1.0116776686662889e-05,4.3246444232846663e-07,3.6749301405898198e-11,2.3224694332913847e-05,4.0469900315092536e-08,2.307670014997786e-07,2.7340018996745575e-11
2.70565483625882e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29822596239924765,0.093287336395069351,3.298958141913078e-06,0.0,0.010615370662113483,1.6714650870452112e-05,0.0,0.0097004508386869873,0.0,0.0014237597899910167,3.1099961625509154e-07,4.7400106310608016e-07,8.0453340327887501e-08,1.0560272044134316e-05,0.0,0.0,2.7148055917912646e-07,0.00010103614992009923,0.0042976172373727023,0.035009268741857766,5.1954955368033215e-08,6.3341047746990311e-07,1.0120035814299251e-05,4.3282992088162976e-07,3.6425957825449811e-11,2.324565293720829e-05,4.055034913691625e-08,2.3091002042213236e-07,2.7395212118544287e-11
2.708443134970556e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29823515884506446,0.093271028360246325,3.2708942933213616e-06,0.0,0.010624017290937806,1.6724487938383052e-05,0.0,0.0097088919368257896,0.0,0.0014233482635061833,3.1155849593994919e-07,4.7429283884808567e-07,8.0504868966718732e-08,1.0571597219064207e-05,0.0,0.0,2.7150754795138801e-07,0.00010123672369793642,0.0042969983118009824,0.035000666495217499,5.1939390060897624e-08,6.3343917943512344e-07,1.012329422749438e-05,4.3319520896480157e-07,3.6105645830299528e-11,2.3266599412330058e-05,4.0630849100915542e-08,2.3105304733888077e-07,2.7450442697799095e-11
2.7112314336822922e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29824435042916836,0.093254730316448362,3.2430857262929383e-06,0.0,0.010632658881401398,1.6734325248276614e-05,0.0,0.0097173276162055185,0.0,0.0014229370112093566,3.1211755338424271e-07,4.7458423251101609e-07,8.0556331382167084e-08,1.0582919809647807e-05,0.0,0.0,2.7153448123165875e-07,0.00010143742473291432,0.0042963797303254593,0.034992068779253302,5.1923835558483768e-08,6.3346782706916598e-07,1.0126551926004627e-05,4.3356030673566693e-07,3.5788336979541022e-11,2.3287533768515274e-05,4.071140013999584e-08,2.3119608221355337e-07,2.7505710689755261e-11
2.7140197323940283e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29825353715201652,0.093238442254200402,3.215530124802166e-06,0.0,0.010641295438251822,1.6744162797945112e-05,0.0,0.009725757881992347,0.0,0.0014225260329092659,3.1267678800995355e-07,4.7487524465549316e-07,8.0607727671504829e-08,1.0594239816061831e-05,0.0,0.0,2.7156135912461976e-07,0.00010163825285810737,0.0042957614925949903,0.034983475593849213,5.1908291852047343e-08,6.3349642047259503e-07,1.012980890959212e-05,4.3392521435178594e-07,3.5474003097714722e-11,2.3308456015992153e-05,4.0792002187160929e-08,2.3133912500992657e-07,2.7561016049719207e-11
2.7168080311057644e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29826271901410095,0.093222164164037974,3.1882251936842078e-06,0.0,0.010649926966231125,1.6754000585216817e-05,0.0,0.0097341827393467705,0.0,0.0014221153284140683,3.1323619924031685e-07,4.7516587584111156e-07,8.0659057931823714e-08,1.0605557238486253e-05,0.0,0.0,2.7158818173464775e-07,0.00010183920790683443,0.0042951435982593166,0.034974886938852985,5.1892758932830492e-08,6.3352495974555995e-07,1.0133065178024688e-05,4.3428993197058966e-07,3.5162616272346053e-11,2.3329366164980942e-05,4.0872655175512728e-08,2.3148217569202111e-07,2.7616358733058214e-11
2.7195963298175005e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29827189601594906,0.093205896036507307,3.161168658448661e-06,0.0,0.010658553470075853,1.6763838607935856e-05,0.0,0.0097426021934235787,0.0,0.0014217048975313604,3.1379578649981882e-07,4.7545612662644145e-07,8.0710322260035531e-08,1.0616872077104274e-05,0.0,0.0,2.7161494916581569e-07,0.00010204028971265852,0.0042945260469690778,0.034966302814076602,5.1877236792062234e-08,6.3355344498779972e-07,1.0136320731075839e-05,4.3465445974938325e-07,3.4854148851506506e-11,2.3350264225693908e-05,4.0953359038251116e-08,2.3162523422410103e-07,2.7671738695200529e-11
2.7223846285292366e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2982810681581225,0.093189637862165081,3.1343582650948314e-06,0.0,0.010667174954517033,1.6773676863962035e-05,0.0,0.0097510162493718838,0.0,0.001421294740068183,3.1435554921419326e-07,4.7574599756903112e-07,8.0761520752872448e-08,1.0628184332102315e-05,0.0,0.0,2.7164166152189496e-07,0.00010224149810938626,0.0042939088383758001,0.034957723219296508,5.186172542095856e-08,6.3358187629864313e-07,1.0139575568524691e-05,4.3501879784534297e-07,3.4548573441397013e-11,2.3371150208335333e-05,4.1034113708673776e-08,2.3176830057067121e-07,2.7727155891635078e-11
2.7251729272409727e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29829023544121752,0.093173389631578563,3.1077917799286489e-06,0.0,0.010675791424280205,1.6783515351170777e-05,0.0,0.0097594249123350869,0.0,0.0014208848558310294,3.1491548681041884e-07,4.7603548922540845e-07,8.081265350688754e-08,1.0639494003669996e-05,0.0,0.0,2.7166831890635642e-07,0.00010244283293106749,0.0042932919721318805,0.034949148154254088,5.1846224810722781e-08,6.3361025377701528e-07,1.0142829690155932e-05,4.3538294641551844e-07,3.424586290395354e-11,2.3392024123101448e-05,4.1114919120175974e-08,2.3191137469647578e-07,2.7782610277911503e-11
2.727961225952709e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29829939786586379,0.093157151335325691,3.0814669893811996e-06,0.0,0.010684402884085387,1.6793354067452955e-05,0.0,0.0097678281874509013,0.0,0.0014204752446258548,3.1547559871671564e-07,4.7632460215108382e-07,8.0863720618454997e-08,1.0650801092000103e-05,0.0,0.0,2.7169492142237206e-07,0.00010264429401199478,0.0042926754478905945,0.03494057761865596,5.1830734952545728e-08,6.3363857752143711e-07,1.0146083095759754e-05,4.3574690561682968e-07,3.3945990354474876e-11,2.3412885980180417e-05,4.119577520625041e-08,2.3205445656649641e-07,2.7838101809639925e-11
2.730749524664445e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29830855543272483,0.093140922963994913,3.055381699828874e-06,0.0,0.010693009338647105,1.6803193010714841e-05,0.0,0.0097762260798513398,0.0,0.0014200659062580832,3.1603588436254261e-07,4.7661333690055247e-07,8.0914722183770578e-08,1.0662105597288589e-05,0.0,0.0,2.7172146917281651e-07,0.00010284588118670304,0.004292059265306087,0.034932011612174331,5.1815255837605877e-08,6.3366684763002965e-07,1.0149335785131827e-05,4.3611067560606872e-07,3.3648929159272189e-11,2.3433735789752342e-05,4.1276681900487066e-08,2.3219754614595041e-07,2.7893630442490978e-11
2.733537823376181e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29831770814249742,0.093124704508185288,3.0295337374150968e-06,0.0,0.010701610792674381,1.6813032178877892e-05,0.0,0.009784618594662715,0.0,0.0014196568405326171,3.1659634317859402e-07,4.7690169402729547e-07,8.0965658298852205e-08,1.0673407519734542e-05,0.0,0.0,2.717479622602684e-07,0.00010304759428996888,0.0042914434240333655,0.034923450134447392,5.1799787457069886e-08,6.3369506420051721e-07,1.015258775807325e-05,4.3647425653989877e-07,3.3354652933340181e-11,2.3454573561989244e-05,4.1357639136572905e-08,2.3234064340028914e-07,2.7949196132195581e-11
2.736326122087917e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2983268559959108,0.093108495958506413,3.0039209478736501e-06,0.0,0.010710207250870744,1.6822871569878717e-05,0.0,0.0097930057370056427,0.0,0.0014192480472538412,3.1715697459679686e-07,4.7718967408378403e-07,8.1016529059540264e-08,1.0684706859540164e-05,0.0,0.0,2.7177440078701143e-07,0.00010324943315681048,0.0042908279237282932,0.034914893185079655,5.1784329802092514e-08,6.3372322733022918e-07,1.0155839014390467e-05,4.3683764857485345e-07,3.3063135538049802e-11,2.3475399307054982e-05,4.1438646848291854e-08,2.3248374829519566e-07,2.8004798834544893e-11
2.7391144207996533e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29833599899372709,0.093092297305578553,2.9785411963535497e-06,0.0,0.010718798717934222,1.6832711181668925e-05,0.0,0.0098013875119950331,0.0,0.0014188395262256335,3.177177780503073e-07,4.7747727762147975e-07,8.1067334561497824e-08,1.0696003616910767e-05,0.0,0.0,2.718007848550369e-07,0.00010345139762248693,0.0042902127640475889,0.034906340763642262,5.1768882863816959e-08,6.3375133711610349e-07,1.0159089553895263e-05,4.3720085186733737e-07,3.2774351078862105e-11,2.3496213035105287e-05,4.1519704969524541e-08,2.3262686079658362e-07,2.8060438505390218e-11
2.7419027195113894e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29834513713674021,0.093076108540032509,2.9533923672454794e-06,0.0,0.010727385198557354,1.6842551012215021e-05,0.0,0.0098097639247400961,0.0,0.0014184312772513715,3.1827875297350819e-07,4.7776450519083821e-07,8.1118074900211266e-08,1.0707297792054742e-05,0.0,0.0,2.7182711456604372e-07,0.00010365348752249776,0.0042895979446488184,0.034897792869673407,5.175344663337515e-08,6.337793936546891e-07,1.0162339376404697e-05,4.3756386657362459e-07,3.2488273903063216e-11,2.3517014756287706e-05,4.1600813434248083e-08,2.3276998087059546e-07,2.811611510064286e-11
2.7446910182231255e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29835427042577622,0.093059929652509685,2.928472364009766e-06,0.0,0.010735966697427182,1.6852391059498295e-05,0.0,0.0098181349803443431,0.0,0.0014180233001339412,3.1883989880200575e-07,4.7805135734131031e-07,8.116875017099071e-08,1.0718589385183536e-05,0.0,0.0,2.71853390021441e-07,0.00010385570269258267,0.0042889834651903868,0.034889249502678583,5.1738021101887959e-08,6.3380739704214795e-07,1.0165588481741051e-05,4.3792669284985984e-07,3.2204878597520262e-11,2.3537804480741624e-05,4.1681972176535986e-08,2.329131084836005e-07,2.8171828576274089e-11
2.7474793169348616e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29836339886169244,0.093043760633661987,2.9037791090058733e-06,0.0,0.01074454321922526,1.686223132151468e-05,0.0,0.0098265006839055712,0.0,0.0014176155946757406,3.1940121497262662e-07,4.7833783462134521e-07,8.1219360468970184e-08,1.0729878396511651e-05,0.0,0.0,2.7187961132234891e-07,0.00010405804296872103,0.0042883693253315432,0.034880710662131026,5.1722606260465317e-08,6.3383534737425883e-07,1.0168836869731806e-05,4.3828933085205685e-07,3.1924139986457764e-11,2.3558582218598193e-05,4.1763181130557982e-08,2.3305624360219286e-07,2.8227578888314943e-11
2.7502676156465977e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29837252244537737,0.093027601474152052,2.8793105433234098e-06,0.0,0.010753114768627663,1.6872071796274696e-05,0.0,0.0098348610405158809,0.0,0.001417208160678692,3.19962700923415e-07,4.786239375783926e-07,8.1269905889108209e-08,1.0741164826256609e-05,0.0,0.0,2.7190577856959989e-07,0.00010426050818713126,0.0042877555247323642,0.034872176347471959,5.1707202100206531e-08,6.3386324474642042e-07,1.0172084540209557e-05,4.3865178073609956e-07,3.1646033129254667e-11,2.3579347979980303e-05,4.1844440230579708e-08,2.3319938619319055e-07,2.8283365992856177e-11
2.7530559143583338e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29838164117775035,0.09301145216465305,2.8550646266146344e-06,0.0,0.010761681350304964,1.6881912481803285e-05,0.0,0.0098432160552616704,0.0,0.0014168009979442461,3.2052435609362931e-07,4.7890966675890383e-07,8.132038652618817e-08,1.0752448674638941e-05,0.0,0.0,2.7193189186374036e-07,0.00010446309818427067,0.0042871420630537548,0.034863646558110972,5.1691808612200516e-08,6.3389108925365127e-07,1.0175331493011994e-05,4.3901404265773989e-07,3.1370533318261697e-11,2.3600101775002631e-05,4.1925749410962688e-08,2.3334253622363362e-07,2.8339189846048204e-11
2.75584421307007e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2983907550597612,0.092995312695848639,2.8310393369284502e-06,0.0,0.01077024296892227,1.6891753376139713e-05,0.0,0.0098515657332236186,0.0,0.0014163941062733899,3.2108617992374002e-07,4.7919502270833516e-07,8.1370802474818722e-08,1.0763729941882168e-05,0.0,0.0,2.7195795130503222e-07,0.00010466581279683483,0.004286528939957443,0.034855121293426335,5.1676425787525943e-08,6.3391888099059483e-07,1.0178577727981877e-05,4.393761167725994e-07,3.1097616076638686e-11,2.3620843613771556e-05,4.2007108606164095e-08,2.3348569366078139e-07,2.839505040410088e-11
2.758632511781806e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29839986409238994,0.092979183058433196,2.8072326705458633e-06,0.0,0.010778799629139199,1.6901594477337504e-05,0.0,0.0098599100794767146,0.0,0.0014159874854666552,3.2164817185542541e-07,4.7948000597114976e-07,8.1421153829434141e-08,1.0775008628212791e-05,0.0,0.0,2.719839569934538e-07,0.00010486865186175723,0.0042859161551059722,0.034846600552765339,5.1661053617251552e-08,6.3394662005152216e-07,1.0181823244966937e-05,4.3973800323616777e-07,3.0827257156212023e-11,2.3641573506385149e-05,4.2088517750736553e-08,2.3362885847211255e-07,2.8450947623283493e-11
2.761420810493542e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29840896827664659,0.092963063243111613,2.7836426418169085e-06,0.0,0.010787351335609898,1.6911435783464274e-05,0.0,0.0098682490990902334,0.0,0.0014155811353241227,3.2221033133156994e-07,4.7976461709081964e-07,8.1471440684294741e-08,1.0786284733860255e-05,0.0,0.0,2.7200990902870166e-07,0.00010507161521620878,0.0042853037081627063,0.034838084335444622,5.1645692092436261e-08,6.3397430653033311e-07,1.0185068043819866e-05,4.4009970220380365e-07,3.0559432535351639e-11,2.36622914629332e-05,4.2169976779328028e-08,2.3377203062532238e-07,2.8506881459924653e-11
2.7642091092052782e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29841806761357037,0.092946953240599345,2.7602672829990146e-06,0.0,0.010795898092983033,1.6921277292601654e-05,0.0,0.0098765827971277493,0.0,0.0014151750556454321,3.2277265779626044e-07,4.8004885660982862e-07,8.1521663133487326e-08,1.0797558259056953e-05,0.0,0.0,2.7203580751019137e-07,0.00010527470269759741,0.0042846915987918089,0.03482957264075047,5.1630341204129388e-08,6.3400194052055874e-07,1.0188312124398294e-05,4.4046121383073304e-07,3.0294118416867737e-11,2.3682997493497125e-05,4.2251485626681572e-08,2.3391521008832127e-07,2.8562851870412148e-11
2.7669974079170143e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29842716210422993,0.092930853041622463,2.7371046440968044e-06,0.0,0.010804439905901801,1.6931119002845163e-05,0.0,0.0098849111786471159,0.0,0.0014147692462297865,3.2333515069478329e-07,4.8033272506967312e-07,8.157182127092543e-08,1.0808829204038187e-05,0.0,0.0,2.7206165253705963e-07,0.00010547791414356767,0.0042840798266582493,0.034821065467939109,5.1615000943370897e-08,6.3402952211536581e-07,1.0191555486564681e-05,4.4082253827204982e-07,3.0031291225926807e-11,2.3703691608149964e-05,4.2333044227635208e-08,2.3405839682923297e-07,2.861885881119285e-11
2.7697857066287504e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29843625174972288,0.092914762636917669,2.7141527927033203e-06,0.0,0.010812976779003921,1.694096091230414e-05,0.0,0.0098932342487004984,0.0,0.0014143637068759619,3.2389780947362215e-07,4.8061622301086593e-07,8.1621915190349926e-08,1.0820097569042169e-05,0.0,0.0,2.7208744420816474e-07,0.00010568124939200021,0.0042834683914277933,0.034812562816237118,5.1599671301191764e-08,6.3405705140755726e-07,1.0194798130186327e-05,4.4118367568271557e-07,2.9770927607986936e-11,2.3724373816956443e-05,4.2414652517121775e-08,2.3420159081639369e-07,2.8674902238772659e-11
