Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),HOCOX(206),CH4OX(60),C2H4X(210),C2H4X(65)
6.036453294783467e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999688,0.11866996602996237,0.022821567693054243,0.0,2.292199500915942e-54,1.8157212408283952e-30,4.0782112026088496e-71,9.0154384061826961e-46,3.2212884817614557e-109,5.327650263275458e-17,1.116656177978217e-89,5.3276502632748393e-17,6.6498999617840877e-61,3.2849363122102613e-59,4.4182475017466915e-92,5.1229463655176519e-93,2.5210669456796914e-42,1.5437814493413086e-71,2.9095752308270141e-15,8.6147351307926981e-17,3.4487673892779262e-19,5.5074739600271471e-32,2.0393241621055339e-31,3.4487673027233575e-19,4.3262208361656693e-27,1.0151983025860974e-31,2.1939709637053661e-35,1.3112458933718625e-60,1.1102621866042017e-45,7.1810115367113376e-44,1.247337369321737e-81,7.7809473418410618e-86,7.060784991660494e-88,7.4647957380784871e-99,2.9437041255248603e-73,1.1664412031477301e-95,1.4550906370174322e-85
1.2078151118928171e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999388,0.1186699660299594,0.022821567693054202,0.0,3.6705061278472646e-53,7.2677045905894995e-30,2.6164711119198466e-69,7.2196625671978388e-45,8.266834785151168e-107,1.0659929240941258e-16,7.1576452127866835e-88,1.0659929240938779e-16,1.0651396812423812e-59,5.2620146236169441e-58,5.6692882734001273e-90,6.5735248507920356e-91,2.018386472829515e-41,4.9456453309097946e-70,5.8216783289252621e-15,1.723695482729398e-16,6.9005311878992532e-19,2.2044248727423538e-31,8.162611275850514e-31,6.9005308414513499e-19,1.7315751113247589e-26,8.1275788966490551e-31,1.7586734331088029e-34,4.2062577083949525e-59,8.8888483427619968e-45,5.7492403591231192e-43,7.9920635876683388e-80,9.9841472141613015e-84,9.0639403784538856e-86,1.9176306251497439e-96,9.4311807323074225e-72,1.494761041496319e-93,9.3232006080770586e-84
2.416154676721758e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998789,0.11866996602995347,0.022821567693054115,0.0,5.8752005198392947e-52,2.9080986937631497e-29,1.6796149152537362e-67,5.7786562199949749e-44,2.1227075945252149e-104,2.1324487196272873e-16,4.5844307393842958e-86,2.1324487196262958e-16,1.7051485670188308e-58,8.424119690528987e-57,7.278642752130068e-88,8.4395671352940314e-89,1.6153226065634544e-40,1.5834941985745355e-68,1.1645884525117485e-14,3.4481394220295986e-16,1.3804059045309564e-18,8.8205708840949913e-31,3.2661077359192682e-30,1.3804057659034188e-18,6.9282304911266e-26,6.5042445802611662e-30,1.4109345489938446e-33,1.3500926678019179e-57,7.1137801455068958e-44,4.6012432592895415e-42,5.1178359500946881e-78,1.2818371043538252e-81,1.163959399382966e-83,4.9263288087867425e-94,3.019791461291942e-70,1.9143932703441629e-91,5.9702488133553805e-82
4.8328338063796395e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999759,0.11866996602994161,0.022821567693053942,0.0,9.4022338224195669e-51,1.1634849994085564e-28,1.0804415562943723e-65,4.6240957283239366e-43,5.4617428098568586e-102,4.265360310693618e-16,2.9351682802520664e-84,4.26536031068965e-16,2.7289779795341802e-57,1.3482509393307794e-55,9.3640765816545802e-86,1.085762216956839e-86,1.2925035083455193e-39,5.0686021757774485e-67,2.3294296917484853e-14,6.8970273006297787e-16,2.7611115800971485e-18,3.5288027121267328e-30,1.3066557675095548e-29,2.7611110254707343e-18,2.7714829794071692e-25,5.203921978693296e-29,1.1345004366920115e-32,4.342495049844868e-56,5.6921048984394981e-43,3.6818595643100305e-41,3.2763481821373308e-76,1.6491015126087672e-79,1.4976630058363142e-81,1.2677869459595598e-91,9.6662351725459439e-69,2.4511270582505686e-89,3.8220473463052965e-80
9.666192065695402e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995192,0.11866996602991788,0.022821567693053598,0.0,1.5045104511900648e-49,4.6547679524406928e-28,6.9818373454022776e-64,3.6997449406845218e-42,1.411681269378877e-99,8.5311834928263094e-16,1.8788702149733127e-82,8.5311834928104346e-16,4.3669570687568102e-56,2.1575148480041244e-54,1.2101745472213934e-83,1.4031942026628337e-84,1.0341009853382343e-38,1.6221800483546214e-65,4.6591121702151252e-14,1.3794803057829248e-15,5.5225233477025473e-18,1.411635963172699e-29,5.2270484284815291e-29,5.5225211288084244e-18,1.1084751703115399e-24,4.1627939445419229e-28,9.1654656857292302e-32,1.4031655991668724e-54,4.5541162178707048e-42,2.9460326749113622e-40,2.0971614973931103e-74,2.1312306090963888e-77,1.9357627403991748e-79,3.2767964305825807e-89,3.093659527868438e-67,3.1378930540012606e-87,2.4464580725289926e-78
1.9332908584326928e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990396,0.11866996602987043,0.022821567693052908,0.0,2.4073391012810201e-48,1.8623421165445364e-27,4.5530773999154113e-62,2.9599833070588418e-41,3.6820190324550473e-97,1.7062829857091807e-15,1.2025929552605285e-80,1.7062829857028309e-15,6.9876051827071033e-55,3.45227401388642e-53,1.5782748778209889e-81,1.8300055616036403e-82,8.2732006013051281e-38,5.1913399391807026e-64,9.3184771271210764e-14,2.7590354572224641e-15,1.1045348549896789e-17,5.6467736050624684e-29,2.0909044316040953e-28,1.1045339672296529e-17,4.4324159350836187e-24,3.329211504618319e-27,7.4744149939106525e-31,4.5758976626274093e-53,3.6434658073697168e-41,2.3573623836166957e-39,1.3422789348015481e-72,2.7794896977443683e-75,2.5249969680168419e-77,8.5450442123610598e-87,9.9004520576049628e-66,4.0167913931126275e-85,1.5658438501962294e-76
3.866634162158998e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679980798,0.11866996602977552,0.022821567693051527,0.0,3.8518402768057161e-47,7.4523904336383077e-27,3.0219479031972459e-60,2.3680615895231741e-40,9.7732857170023801e-95,3.4126122585623275e-15,7.6969661862174937e-79,3.4126122585369273e-15,1.1180547396783566e-53,5.523837229631971e-52,2.0947694327206142e-79,2.4288796218825766e-80,6.6187175454411105e-37,1.6612869839943692e-62,1.8637207040823654e-13,5.5181457601001198e-15,2.2091005630937558e-17,2.2587553833548873e-28,8.3637877338170617e-28,2.209097010652765e-17,1.7716716818431397e-23,2.6615435001841011e-26,6.2061568091549587e-30,1.518959768345918e-51,2.9148416276733319e-40,1.8866129667989447e-38,8.5908910071096321e-71,3.6890848301362644e-73,3.35226848511023e-75,2.2670981491440357e-84,3.1682624614552293e-64,5.14167747300857e-83,1.0021747013675741e-74
7.733320769611608e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679961602,0.11866996602958571,0.022821567693048769,0.0,6.1630220021667414e-46,2.983278026200798e-26,2.0718728215066393e-58,1.8944792492815235e-39,2.6792892678912376e-92,6.825270804268806e-15,4.9261771634354278e-77,6.8252708041672063e-15,1.7889179100765099e-52,8.8382941159445572e-51,2.8716891353748431e-77,3.3297159229578372e-78,5.2950368193730392e-36,5.3162114487265689e-61,3.7274666867791507e-13,1.103636636584974e-14,4.4182346569199956e-17,9.0351133372028674e-28,3.3455490024686508e-27,4.4182204364041546e-17,7.0761349314993277e-23,2.1262438956053074e-25,5.3266159439966341e-29,5.2096012647588783e-50,2.3319006499417791e-39,1.5103913673620053e-37,5.4982680688327299e-69,5.0573128109995905e-71,4.5978625680510875e-73,6.2097524312657258e-82,1.0138622905553877e-62,6.5814651918426875e-81,6.4140189081539594e-73
1.546669398451683e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679923216,0.1186699660292061,0.022821567693043249,0.0,9.860895287413219e-45,1.1951428369238724e-25,1.5016672002172189e-56,1.5155953900300732e-38,7.763054135945709e-90,1.3650587895682511e-14,3.1527913944253777e-75,1.3650587895276114e-14,2.8622929102353952e-51,1.4141379823516608e-49,4.1610796311283408e-75,4.8247606577365615e-76,4.2360544991566827e-35,1.7012025422138542e-59,7.4549586519978033e-13,2.2072807577326226e-14,8.8365136104178009e-17,3.6140636319703514e-27,1.3382263085331383e-26,8.8364566435533194e-17,2.8220047842137641e-22,1.6961988498152502e-24,4.8375579861370191e-28,1.8894370734636136e-48,1.8655310667078954e-38,1.2100461833855653e-36,3.5189228150784614e-67,7.3280491713366378e-69,6.6676950663172738e-71,1.7966475665326747e-79,3.2443851202758529e-61,8.4243508565860432e-79,4.1049915356900591e-71
3.093344041432727e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679846439,0.11866996602844686,0.022821567693032212,0.0,1.5777474242726405e-43,4.7950663480104993e-25,1.1840981029530553e-54,1.2124811074013792e-37,2.4464818203115314e-87,2.7301222078512914e-14,2.0177986453321379e-73,2.7301222076887305e-14,4.5796880361505216e-50,2.2626249022073086e-48,6.5585316203301933e-73,7.6045994241492293e-74,3.3888535052962429e-34,5.4438718289160598e-58,1.490994258173543e-12,4.4145690000188165e-14,1.7673115019166535e-16,1.4456290612255046e-26,5.3529180550705053e-26,1.7672886480642053e-16,1.122090272078777e-21,1.3493348796055774e-23,4.7845179713313977e-27,7.4577402230473624e-47,1.4924284441883765e-37,9.7077903730988702e-36,2.2521205341192016e-65,1.1550183294724079e-66,1.0521397266485123e-68,5.6504169578742836e-77,1.0382051285576251e-59,1.0783217035582381e-76,2.6271843822036911e-69
6.1866933273948154e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679692889,0.11866996602692838,0.02282156769301014,0.0,2.5243972105616791e-42,1.9294242486934182e-24,1.0387400884604064e-52,9.6998680266303282e-37,8.5763297884226093e-85,5.460249044418566e-14,1.2913950087314798e-71,5.4602490437683212e-14,7.3275162861653594e-49,3.6201884004567302e-47,1.1499414268764243e-70,1.3333537980144867e-71,2.711086588260181e-33,1.7420427045466122e-56,2.9819910438411982e-12,8.8291454845547918e-14,3.534649527969498e-16,5.7825230540439835e-26,2.1411693108720929e-25,3.5345575847623362e-16,4.435535812355327e-21,1.0674590074614951e-22,5.2671145177904962e-26,3.2753692668722642e-45,1.1939431870844363e-36,7.809372079660993e-35,1.4413602333113291e-63,2.0251528287254581e-64,1.8472209872202359e-66,1.9760651615672061e-74,3.3222451225288104e-58,1.3802547656863079e-74,1.681373723774192e-67
1.2373391899318992e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767938579,0.11866996602389143,0.022821567692965995,0.0,4.0390301682543337e-41,7.8059192684994664e-24,1.0131119756880304e-50,7.7599020656771827e-36,3.343000863178268e-82,1.0920502717557897e-13,8.2649402889530262e-70,1.0920502714956917e-13,1.1724038158845361e-47,5.792245096039426e-46,2.2418458642454019e-68,2.5994133565983229e-69,2.1688704991083849e-32,5.5745421463627068e-55,5.9639846140570274e-12,1.7658298453481095e-13,7.0693991961275717e-16,2.3130102575985349e-25,8.5646776184090456e-25,7.0690273365933139e-16,1.7333152932966186e-20,8.3535165856783441e-22,6.4439426112668894e-25,1.5991314199973318e-43,9.5515311513800747e-36,6.3143501034497067e-34,9.2247142733124031e-62,3.9480939628358096e-62,3.6055937571254428e-64,7.6856944503606787e-72,1.0631074729819546e-56,1.7667277981321914e-72,1.0760445136065332e-65
2.4746789043167346e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678771593,0.11866996601781753,0.022821567692877704,0.0,6.4624234060305052e-40,3.188561091405489e-23,1.0674028755629083e-48,6.2079246741319346e-35,1.4080487040288796e-79,2.1841010063855676e-13,5.2895654828813033e-68,2.1841010053451762e-13,1.87584699615347e-46,9.2673332849906507e-45,4.7221539643559083e-66,5.4753207643309286e-67,1.7350964350369438e-31,1.783854071727223e-53,1.1927971750010761e-11,3.5316604390751125e-13,1.413921249110549e-15,9.2520404986951301e-25,3.425868080137818e-24,1.4137694364500027e-15,6.6263660963898836e-20,6.4028510745353641e-21,8.5062344415815218e-24,8.4306125876873251e-42,7.6411934699747442e-35,5.1520108412008687e-33,5.9038185204190808e-60,8.3161280444376865e-60,7.6026622965169841e-62,4.9986030142937636e-69,3.4018454171652456e-55,2.2614121245368941e-70,6.8862296675071382e-64
4.949358333086405e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677543198,0.11866996600566973,0.02282156769270112,0.0,1.0339791734596998e-38,1.3222799452931003e-22,1.1595173648343313e-46,4.9663408900914146e-34,6.1169185117531565e-77,4.3682024756527656e-13,3.3853228150966984e-66,4.368202471491206e-13,3.001355658949415e-45,1.4826986515078424e-43,1.0257854080207845e-63,1.189393595358985e-64,1.3880764351440359e-30,5.7083320850444596e-52,2.3855946004006531e-11,7.0633216262960868e-13,2.8280228703582596e-15,3.7008140158227044e-24,1.3703442048512217e-23,2.8273938601328431e-15,2.4332901408654545e-19,4.7242696460576951e-20,1.1560334641226032e-22,4.5803990508759766e-40,6.1129010636371071e-34,4.2645203185831709e-32,3.7784424735336393e-58,1.8064923629495983e-57,1.6525235026151457e-59,2.1734638829490419e-66,1.0885330192472451e-53,2.8946064746875487e-68,4.4066007446659614e-62
9.898717190625747e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675086402,0.11866996598137414,0.022821567692347954,0.0,1.6543387722271009e-37,5.58856661490953e-22,1.2325263421583353e-44,3.973073079848524e-33,2.6012242327621153e-74,8.7364054142177012e-13,2.1666065366766435e-64,8.7364053975715143e-13,4.8021686344693818e-44,2.372078860024585e-42,2.1809702558899187e-61,2.5288212438635222e-62,1.1104597037072158e-29,1.8266649127107822e-50,4.7711894440351277e-11,1.4126643999805896e-12,5.6568624603705324e-15,1.4803235140768715e-23,5.4813512950774968e-23,5.6542068471236536e-15,8.3444948220149451e-19,3.2666236587652183e-19,1.5350693013723863e-21,2.433905387052949e-38,4.8902335759273244e-33,3.5957234175659069e-31,2.4182004083221126e-56,3.8408427979585674e-55,3.5145297167445417e-57,9.2329933374788499e-64,3.4829380902409984e-52,3.7050920549892612e-66,2.8194732076205423e-60
1.9797434905704428e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670172816,0.11866996593278295,0.022821567691641623,0.0,2.6468524133679226e-36,2.3981417512376701e-21,1.2196815325933994e-42,3.1784584629959804e-32,1.0301894490716604e-71,1.7472811291469493e-12,1.3866277084061856e-62,1.7472811224885155e-12,7.6834669452476193e-43,3.7945609640321749e-41,4.3180039056722029e-59,5.006682359882858e-60,8.8836533838793663e-29,5.8453178519436849e-49,9.5423791026453549e-11,2.8253288743096986e-12,1.1317477239722341e-14,5.9212766867356604e-23,2.1925198374707847e-22,1.1306089917193084e-14,2.5829533314701344e-18,2.0478674355834398e-18,1.8947844551443363e-20,1.2034220303770943e-36,3.912046728655885e-32,3.079540561132281e-30,1.5476443868430966e-54,7.6042112348401184e-53,6.9576632751317319e-55,3.6473444890601271e-61,1.1143048196048997e-50,4.7425059978303625e-64,1.8035016153803278e-58
2.969615262078311e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727665259229,0.11866996588419176,0.022821567690935293,0.0,9.7421295467174741e-36,5.2725691105936516e-21,7.4610003530973274e-42,9.4360483949110716e-32,8.3119700337462907e-71,2.6209217168843205e-12,7.8728604918668053e-62,2.6209217027351824e-12,2.9068110645067313e-42,1.4465827408405493e-40,3.0598585512902287e-58,3.5478721568120891e-59,2.5401656796174139e-28,2.7268260677359005e-48,1.4313568732596865e-10,4.2379933482659521e-12,1.6981266080536728e-14,1.2582687701718084e-22,4.659074206862186e-22,1.6956230620774218e-14,4.6695848087323025e-18,5.1475187922442752e-18,6.2451801775128515e-20,6.2209811325993825e-36,1.1185778546105087e-31,9.0596791840012098e-30,8.6545556998249773e-54,5.3885375387041092e-52,4.958016017436584e-54,2.357571223905174e-60,5.2295139114059411e-50,3.1055800818737673e-63,1.0083501689760684e-57
3.9594870335861794e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727660345643,0.11866996583560058,0.022821567690228962,0.0,2.4708294652650833e-35,9.21144726927823e-21,2.9342964563590607e-41,2.0560652247390071e-31,4.0190597639544016e-70,3.4945623046338348e-12,3.0277419529957239e-61,3.4945622804971585e-12,7.5664113412447419e-42,3.8916475527836965e-40,1.3395624833723891e-57,1.5532055564177703e-58,5.357937561119619e-28,8.3032017810737752e-48,1.9084758333889659e-10,5.6506578218493527e-12,2.2648376742888391e-14,2.1464545513729762e-22,7.9477846094180406e-22,2.2604629495120696e-14,6.9579901791542587e-18,9.7489096422051356e-18,1.4457023289683596e-19,2.1810660609478492e-35,2.3593606561243705e-31,1.9507286289904482e-29,3.0295136910376333e-53,2.3590159148475902e-51,2.3974392648526525e-53,1.5398482769786297e-59,1.6300337443308537e-49,1.2316507785591419e-62,3.5291313043189071e-57
5.939230576601917e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727650518465,0.11866996573841819,0.022821567688816297,0.0,8.6408818587146433e-35,1.9635823656527585e-20,2.1609978306880634e-40,5.9681226732824609e-31,3.9738373303417181e-69,5.2418434801612538e-12,2.3043487539008804e-60,5.2418434301897132e-12,2.7767653273503742e-41,1.5735593315607525e-39,1.1474018659671237e-56,1.3303891267336458e-57,1.4634155323388952e-27,3.7829603022558829e-47,2.8627137469214985e-10,8.4759867681410865e-12,3.3990657617141667e-14,4.4439480975525268e-22,1.6454713013695921e-21,3.3897340943180178e-14,1.1782310117625534e-17,2.2659764250525983e-17,4.4022654817832686e-19,1.3678294255548679e-34,6.4439457190600534e-31,5.4703555901683092e-29,1.6860697953477213e-52,2.020593566991869e-50,3.190597229603508e-52,3.9028997248406096e-58,8.0292547567299049e-49,8.2539493695487844e-62,1.9635671684026878e-56
7.918974119617653e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727640691287,0.1186699656412358,0.022821567687403631,0.0,2.1591523580475308e-34,3.4080779339048398e-20,8.4297768004309593e-40,1.3051610381776847e-30,1.9070995429497264e-68,6.9891246557331261e-12,8.7012117220359616e-60,6.9891245707452085e-12,7.2003585062176107e-41,4.2614228164668169e-39,5.0033955810721954e-56,5.8013155998498107e-57,3.0619485630088844e-27,1.136273890566574e-46,3.816951649915198e-10,1.1301315713061701e-11,4.5345751642287651e-14,7.5579702305672873e-22,2.7984889171501196e-21,4.518365152454338e-14,1.6851965420924956e-17,4.1475150983400392e-17,9.8798043645077212e-19,4.6598377747968876e-34,1.3482519018268073e-30,1.1658680823237472e-28,5.7633046642933382e-52,8.811006587524258e-50,1.5115349434802212e-51,2.2115674197869624e-57,2.5189096320606401e-48,3.1656358785926259e-61,6.7104562794824757e-56
9.89871766263339e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727630864109,0.11866996554405342,0.022821567685990966,0.0,4.5809038333209479e-34,5.2869646164651655e-20,2.6035043664783841e-39,2.4486595749600253e-30,7.2084230992856019e-68,8.7364058313524651e-12,2.6615238183868481e-59,8.736405701511023e-12,1.5743412422202476e-40,9.5709904755983029e-39,1.7193884497919045e-55,1.9935817019875672e-56,5.5741488442536156e-27,2.8351822392784332e-46,4.7711895416172907e-10,1.4126644656513253e-11,5.6714828007175606e-14,1.154683707363085e-21,4.2754168262509642e-21,5.6463107621839099e-14,2.2013383748226025e-17,6.6694217860385555e-17,1.8959522158737274e-18,1.2801319679688355e-33,2.4543724106346343e-30,2.1539927118196179e-28,1.6162434936985422e-51,3.0278315527707027e-49,5.6345160203896162e-51,1.0004699882104727e-56,6.4742240741173348e-48,9.8610550035063451e-61,1.8814638001136159e-55
1.1878461205649126e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727621036931,0.11866996544687103,0.022821567684578301,0.0,8.7215444302107053e-34,7.609745142245334e-20,6.9551009086789797e-39,4.1451391768689348e-30,2.3411725326821382e-67,1.0483687007019944e-11,7.0947070488123986e-59,1.0483686822308805e-11,3.0691062964110299e-40,1.8972445942698317e-38,5.0874680570341026e-55,5.8987469652513041e-56,9.2454846998318451e-27,6.2586693253308094e-46,5.72542742182202e-10,1.6951973598468978e-11,6.8098316685195288e-14,1.6426481458238388e-21,6.0821466530005731e-21,6.7735588543177632e-14,2.7190474160902496e-17,9.8401334027153633e-17,3.2765772160813087e-18,3.0554806329125046e-33,4.0708009049235449e-30,3.6164719731666093e-28,3.9872733062175652e-51,8.9589265142476167e-49,1.83043671830218e-50,3.893293527264665e-56,1.4597575464683105e-47,2.6903855560172028e-60,4.640534784172093e-55
1.58379482916806e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727601382559,0.11866996525250628,0.022821567681752971,0.0,2.6855265481914017e-33,1.3587114520176715e-19,4.8113341753856882e-38,9.8382935460162898e-30,3.5939381402445051e-66,1.3978249358498126e-11,4.6301681620933574e-58,1.3978249034019306e-11,9.7977806075685633e-40,6.078267785705993e-38,5.181150319610014e-54,6.0072514313968399e-55,2.1408364503390836e-26,2.7221685011478304e-45,7.6339031477611389e-10,2.2602631477895755e-11,9.0909131900682632e-14,2.8856366734516447e-21,1.068432527377006e-20,9.0259662779496593e-14,3.7522125997897215e-17,1.8070408265977166e-16,8.06304109240428e-18,1.4622520915495397e-32,9.4254839676277973e-30,8.5428007251358091e-28,2.4043579453381165e-50,9.1235460222934441e-48,2.0404574805194505e-49,6.2243122806663126e-55,6.4731150977569594e-47,2.2975540320888633e-59,2.7955661504428611e-54
1.979743537771207e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727581728186,0.11866996505814152,0.022821567678927641,0.0,6.3556813294865769e-33,2.1336811206278057e-19,1.8210735130261812e-37,1.9152408648520576e-29,1.9846817329588101e-65,1.7472811710166021e-11,1.6925045487322303e-57,1.7472811205942688e-11,2.3615184062301565e-39,1.4636674352104506e-37,2.3844937336782372e-53,2.7646603202829291e-54,4.1160314553204358e-26,8.0620107088073208e-45,9.5423788278083943e-10,2.8253289351351878e-11,1.1377876539124657e-13,4.4841689278640235e-21,1.6602773825158697e-20,1.127559499475345e-13,4.7837824373915201e-17,2.876063106772242e-16,1.6057834301871329e-17,4.4956003237473617e-32,1.8120530416093915e-29,1.6638288056001443e-27,8.6760673542821191e-50,4.1987950580827996e-47,9.3366782004053651e-49,3.3669176469975973e-54,1.9246795656573497e-46,1.0008045453179552e-58,1.008083899754001e-53
2.7716409549775017e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727542419424,0.11866996466941204,0.022821567673276984,0.0,2.5019889432338762e-32,4.2145366270610575e-19,1.6920511352664637e-36,5.3227096593219446e-29,4.7003261468686865e-64,2.4461936414062596e-11,1.4807476717710476e-56,2.4461935430517153e-11,9.4797985884825544e-39,5.7966896507665059e-37,3.49519698511697e-52,4.0523269556393289e-53,1.130398639674345e-25,4.7801669678971598e-44,1.335933005032842e-09,3.9554605080365253e-11,1.5969803897437951e-13,8.7470447700523774e-21,3.238513064244571e-20,1.5766540077165124e-13,6.8426361375993461e-17,5.709343855048762e-16,4.5704532410748578e-17,2.7128057450848153e-31,4.9757583095438881e-29,4.6472855287174711e-27,7.7880080746043748e-49,6.154163772258874e-46,1.294925752645354e-47,6.8200579559187154e-53,1.1311174566666066e-45,1.3954048525332831e-57,9.0291048662870063e-53
3.4715255911428187e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727507678042,0.11866996432585014,0.022821567668282892,0.0,5.9658335963341191e-32,6.6426132225111111e-19,5.9526138901593225e-36,1.0391408524873424e-28,2.1993242885502913e-63,3.0638975124765487e-11,5.2346592096700513e-56,3.0638973584589159e-11,2.27634740936796e-38,1.3895660068899999e-36,1.4328385772186373e-51,1.6612045075737032e-52,2.1968585264147425e-25,1.3902825122335618e-43,1.6732778856531801e-09,4.9542789230985784e-11,2.0048420952856348e-13,1.3697582216615739e-20,5.071264446619595e-20,1.9726456454344774e-13,8.6579140340770162e-17,8.9552104558181944e-16,8.9918745536553008e-17,8.0388953382008043e-31,9.6689936843572304e-29,9.1074483551675209e-27,2.6945366751271899e-48,2.5227886741046538e-45,5.5237409550515608e-47,3.5072757208087508e-52,3.2815978921922288e-45,5.6307277282028547e-57,3.1207321433360098e-52
4.171410227308136e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727472936644,0.11866996398228825,0.0228215676632888,0.0,1.2167240153200024e-31,9.6228717522426936e-19,1.6925797513731797e-35,1.7932539228034802e-28,8.3802836311756872e-63,3.6816013836037469e-11,1.4694800121460147e-55,3.6816011614451065e-11,4.661849290771699e-38,2.845558365700598e-36,4.7332488552308079e-51,5.4875593166914678e-52,3.7815443736302176e-25,3.3534460154285861e-43,2.0106227519462152e-09,5.9530973362965896e-11,2.4146418736445507e-13,1.9758010074304335e-20,7.3148199256759362e-20,2.3677749269978965e-13,1.0469255202191332e-16,1.2851632236972942e-15,1.5536739262729824e-16,1.9514242096713489e-30,1.6641786686720718e-28,1.5767114643364964e-26,7.5976324110462251e-48,8.3335217886003942e-45,1.7956257270613842e-46,1.3074133732140673e-51,7.9066828409389392e-45,1.8425898652396571e-56,8.7891965657158841e-52
4.871294863473453e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727438195217,0.11866996363872638,0.022821567658294708,0.0,2.2176595283530379e-31,1.3154920179829351e-18,4.053644773025944e-35,2.8410105221525626e-28,2.5326868878464826e-62,4.2993052547870596e-11,3.5385924448817967e-55,4.2993049520106432e-11,8.5192188651721973e-38,5.2089987327188899e-36,1.2776058231281812e-50,1.4811874664934793e-51,5.9817061470831904e-25,7.0143043377892183e-43,2.3479676039121811e-09,6.9519157476305803e-11,2.8264111192017919e-13,2.692827331955119e-20,9.9691273193859413e-20,2.7620436399690082e-13,1.2276673434992795e-16,1.7361850357847111e-15,2.4554747180316655e-16,4.1197592354225207e-30,2.6321373351290764e-28,2.5044143667471798e-26,1.805011375687483e-47,2.2493228798728811e-44,4.9378238592391971e-46,4.1423894299587069e-51,1.6543872844584954e-44,4.9356867771361343e-56,2.0858785178424573e-51
5.5711794996387696e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072740345378,0.11866996329516452,0.022821567653300616,0.0,3.7308625506313856e-31,1.7238352396242952e-18,8.6329887126797314e-35,4.2312400989924026e-28,6.5904352409172684e-62,4.917009126025646e-11,7.6061223274469982e-55,4.9170087301557838e-11,1.4357965367663073e-37,8.7979751771274028e-36,3.0164431738969783e-50,3.4970442751824278e-51,8.8996799218034706e-25,1.3287015432954853e-42,2.6853124415511955e-09,7.9507341571005609e-11,3.2401808370925342e-13,3.5208324194009708e-20,1.3034135474526822e-19,3.1554536537003986e-13,1.4080157135741527e-16,2.244925499110383e-15,3.6393315524310598e-16,7.8653649009256481e-30,3.9157149678550765e-28,3.7377960991084585e-26,3.817036492405276e-47,5.3105030722877543e-44,1.1962663912204973e-45,1.1410139301310313e-50,3.1371613576631977e-44,1.1576592686338286e-55,4.4064614262127952e-51
