Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),H2X(49),HOX(22),C2H4(47),H2OX(23),CH2X(27),CHX(28),CX(26),C2H6X(52),CH4OX(60),C2H4X(205),C2H4X(65),CH2(T)(34),CH2O2(180),O(29),OCX(25),CH2OX(54),COX(50),CH2OH(40),C2H5O(140),C3H6O(210),C2H3(46),C2H2(338),C2H2(362),C2H2X(364),C4H6(378),acetyl(43)
7.053915695877312e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679649846,0.11866996602650268,0.022821567693003954,0.0,2.1806010771569384e-36,2.478290218497696e-24,1.6452183481050215e-52,1.4742143958799444e-36,1.6938657743966e-41,6.2256399989755545e-14,2.9192639958741739e-71,6.2256399870019814e-14,1.2741713381933188e-48,1.9990386839870549e-46,5.8514366309859877e-56,2.4065653023386981e-71,8.9268114681354225e-26,3.4538353821409719e-56,3.3999929065882213e-12,1.0066774708035371e-13,4.0300676751469525e-16,4.030066228610909e-16,2.7835187346085528e-25,1.1446025829464138e-34,7.5172787687835336e-26,3.258268167295776e-63,1.7696953087129819e-36,1.4878669066838199e-23,1.0270773420777158e-27,3.2532076419248247e-31,1.6454041017072075e-47,2.0916704212601587e-57,3.5575025595612008e-74,3.8008151363302483e-67,6.0417028176074084e-29,8.9316105801399056e-39,9.557099612385297e-23,2.5961817042381773e-50,1.8309411589837492e-52,3.6551902672857484e-64,5.0425741259728139e-57,5.1055672706849267e-65,1.9291738633318409e-114,2.3928021636870428e-69,9.6671824051781757e-77,2.962494684205704e-86,1.0913019617709541e-87,5.2247144096940559e-150,1.2381675759757474e-76
1.410783737143812e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679299698,0.11866996602304002,0.022821567692953619,0.0,1.7444859442320216e-35,9.9131671767750288e-24,1.9277770063147931e-50,1.1793726698755134e-35,2.7052177802928485e-40,1.2451285297742972e-13,1.8683317062650338e-69,1.2451285249848654e-13,2.0386762247233933e-47,3.1984637267865002e-45,1.8690822084367618e-54,5.6347128672293176e-69,3.5707278423783941e-25,1.1052283873106865e-54,6.7999886934481512e-12,2.0133557949536151e-13,8.0601391584914718e-16,8.0601333723039628e-16,1.1134074518915866e-24,9.1568274363967641e-34,3.0069123719108241e-25,2.0852935521559131e-61,1.4157534984470979e-35,5.9510589191522271e-23,8.2134969571331521e-27,5.1987515445057759e-30,2.6326493137094755e-46,6.6933434063908381e-56,4.5536075229085736e-72,2.4324319360469998e-65,2.4166826678576928e-28,7.1317552083337105e-38,1.9132060957612673e-22,1.6501905987623462e-48,5.8484433210303445e-51,8.5582276744261602e-62,1.610822147474193e-55,3.2614876145853063e-63,3.9419057767334426e-111,1.5313948275967553e-67,1.2374005250713109e-74,7.5839817329605309e-84,2.7937356866907313e-85,8.5247001357203098e-146,5.8006636185408191e-74
2.821568072255973e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678599403,0.11866996601611471,0.02282156769285295,0.0,1.3955953346008968e-34,3.9652681313596781e-23,2.3854760722605417e-48,9.4349858130184252e-35,4.312533173919531e-39,2.4902575962018703e-13,1.1957331064256434e-67,2.4902575770441422e-13,3.2618834412210949e-46,5.1175391114446938e-44,5.9595553090842898e-53,1.3941837439344934e-66,1.4282923789261783e-24,3.5367318452587599e-53,1.359998026134671e-11,4.0267124431780168e-13,1.6120283301019161e-15,1.6120260155944266e-15,4.4536252246450018e-24,7.3254646351770131e-33,1.2027644932374685e-24,1.3345881096068421e-59,1.132597141000722e-34,2.3800943949169029e-22,6.5658001498131651e-26,8.3083094000570052e-29,4.2122410098927097e-45,2.1418648782380478e-54,5.8286186936198564e-70,1.5566389719673551e-63,9.6667337790360205e-28,5.683863301519269e-37,3.8335544564279187e-22,1.0431828927890319e-46,1.8647719910046884e-49,2.1175392018207339e-59,5.1367903225804815e-54,2.0796134561255141e-61,8.0361489586851193e-108,9.8009290038332774e-66,1.5838730207353822e-72,1.9414936588429002e-81,7.1519649192552269e-83,1.3851999464388288e-141,2.870795458013753e-71
5.643136742480296e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677198818,0.11866996600226409,0.022821567692651614,0.0,1.1164861731881255e-33,1.5861075047525867e-22,2.9660194459091066e-46,7.5479901781428456e-34,6.8499821929529358e-38,4.9805157557533116e-13,7.6526936522550548e-66,4.9805156791224656e-13,5.2190140985541457e-45,8.1880464817553256e-43,1.8934378465052923e-51,3.4668906568190421e-64,5.7131767272424126e-24,1.1317539045881538e-51,2.7199963373858632e-11,8.0534257393237342e-13,3.2240576291156753e-15,3.2240483708297905e-15,1.781445574075064e-23,5.8603727456648337e-32,4.8110520346731136e-24,8.5413597959628154e-58,9.0606815646267347e-34,9.5177406769913496e-22,5.2446564882170635e-25,1.3270889263119079e-27,6.7395870051520172e-44,6.8539295043861288e-53,7.4606283758395675e-68,9.9609778678302818e-62,3.8666941539155123e-27,4.5129978526387478e-36,7.6956755442215866e-22,6.5204221655520143e-45,5.9246532560496431e-48,5.2656304563693939e-57,1.6324752664624575e-52,1.3211517106540662e-59,1.6308548349463568e-104,6.2725920241352961e-64,2.0273566534640224e-70,4.9701905652989047e-79,1.8309022723344661e-80,2.2327794787053771e-137,1.4277380933429372e-68
1.128627408292894e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674397642,0.11866996597456285,0.022821567692248943,0.0,8.932045384888065e-33,6.344430524027422e-22,3.6230291143977279e-44,6.038392347403685e-33,1.0803126191744719e-36,9.9610321816409158e-13,4.8977234778660372e-64,9.9610318751181861e-13,8.3504211351415804e-44,1.3100809036157527e-41,5.9736591363505951e-50,8.4703074952061384e-62,2.2852759152576064e-23,3.6216091775723112e-50,5.4399929505741676e-11,1.6106852330402228e-12,6.448118110560114e-15,6.4480810753750594e-15,7.1257444713995184e-23,4.6882985524833095e-31,1.9244156044808759e-23,5.4664627330800823e-56,7.2483903384704539e-33,3.8049874712837123e-21,4.1829985174701237e-24,2.1168817535403555e-26,1.0783339369170318e-42,2.1932307512872353e-51,9.5495912110950085e-66,6.3730892637794013e-60,1.5466778066504412e-26,3.5570196764907622e-35,1.5505615185456007e-21,3.9872317850020172e-43,1.8691851646557915e-46,1.2864916723366952e-54,5.1531306898769211e-51,8.3325572238419629e-58,1.4891919901927923e-100,4.0144539710827504e-62,2.5950133434066863e-68,1.272351248650274e-76,4.6871040132472263e-78,5.1635775443558306e-132,6.9759804765212922e-66
2.257254876382623e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766879529,0.11866996591916036,0.022821567691443601,0.0,7.145884899303636e-32,2.5377723110851278e-21,4.2556818650530139e-42,4.8307133099636237e-32,1.6803726333436378e-35,1.9922065460552008e-12,3.1345415247258164e-62,1.9922064234465936e-12,1.3360666608764081e-42,2.096109330108912e-40,1.8591794443802879e-48,1.9902039850328439e-59,9.1411443659011509e-23,1.1589125758801123e-48,1.0879986139694457e-10,3.2213705507702816e-12,1.2896246618288097e-14,1.2896098461124929e-14,2.8502671893173879e-22,3.7506388898601038e-30,7.6976198260092297e-23,3.4985257726351255e-54,5.7984636173009606e-32,1.520310372057227e-20,3.326188954745775e-23,3.3670336816374589e-25,1.7253340077739199e-41,7.0181699278144937e-50,1.2223440617786672e-63,4.0762997086126046e-58,6.1867116497628839e-26,2.7637766653322701e-34,3.1468284328956068e-21,2.3417838122836532e-41,5.8174572914047128e-45,3.0227381784181144e-52,1.6055430735829137e-49,5.182075335278157e-56,2.9127303365126142e-97,2.569243702187635e-60,3.3216082579967043e-66,3.2571287275165688e-74,1.1998954024194552e-75,7.9611823943741145e-128,3.2776652953523832e-63
4.514509812562081e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727657590586,0.1186699658083554,0.022821567689832917,0.0,5.7171052238309649e-31,1.0151089450856526e-20,4.6685582011893734e-40,3.8645693809494822e-31,2.5466000581232214e-34,3.9844133726892357e-12,2.0061043705980794e-60,3.9844128822586666e-12,2.137704138617007e-41,3.3537103269768613e-39,5.6400179881927472e-47,4.3678957473607022e-57,3.6564900918132726e-22,3.7085047521293778e-47,2.175997236890976e-10,6.4427411842841192e-12,2.5792533903709812e-14,2.5791941142153013e-14,1.1400823291181742e-21,3.0005109797736459e-29,3.079013674670876e-22,2.2390429790265787e-52,4.638372771105864e-31,6.0678057249243486e-20,2.6290975431732177e-22,5.3246960219139695e-24,2.7605332060858037e-40,2.2457064302337192e-48,1.5645909847224473e-61,2.6056661735196195e-56,2.4746848509321673e-25,2.090454551191891e-33,6.4764782047627822e-21,1.2838253713111483e-39,1.7647874106939573e-43,6.6338473705286391e-50,4.8811263618490154e-48,3.1385575863788533e-54,5.4540094594582749e-94,1.6443070436055821e-58,4.2516355401134905e-64,8.3377854960001072e-72,3.0717153941782987e-73,1.1666582511222892e-123,1.4382575965370672e-60
6.771764748741539e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727646385882,0.11866996569755044,0.022821567688222234,0.0,1.6348000205888003e-30,2.1571065213397234e-20,2.9193307882329077e-39,1.1472938111144466e-30,9.136198516327844e-34,5.9766203701724187e-12,1.1390262146028677e-59,5.9766193280132631e-12,8.0875810096680673e-41,1.278592481544759e-38,2.520717969745857e-46,3.1556657974334698e-56,7.770088890538251e-22,1.7300428254764322e-46,3.2639958449099797e-10,9.6641118158467101e-12,3.8688851551156423e-14,3.8687591735600875e-14,2.4226388783158165e-21,8.5795858016337564e-29,6.5428538845738275e-22,1.252111516420209e-51,1.3262193402856351e-30,1.2874403420275764e-19,7.4658547762373421e-22,1.9489019437914777e-23,1.0443655593366122e-39,1.0539718947749902e-47,1.0245698469421931e-60,1.4565318385831567e-55,5.2587055528587346e-25,5.7914199788423352e-33,9.9432439185462461e-21,6.8062774091672099e-39,7.887441855481222e-43,4.7927145695748679e-49,2.1860835382971308e-47,1.7189845129858887e-53,3.014078394337074e-93,9.195250978000911e-58,2.7841770763309697e-63,6.2723539738070592e-71,2.3108221585260737e-72,5.8768945048855064e-123,1.1839440483956592e-59
1.1286274621100456e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762397648,0.11866996547594051,0.022821567685000863,0.0,7.5138391805814733e-30,5.9637651254676746e-20,1.0539388275282847e-37,5.3741620556251852e-30,6.4552948382575394e-33,9.9610350485159056e-12,3.0624658699711224e-58,9.9610321672925533e-12,6.3837207429562665e-40,1.0513909822395359e-37,3.01715507393599e-45,1.9946978111442831e-54,2.1482348483004087e-21,2.3186788845868592e-45,5.4399930013378785e-10,1.6106853071137141e-11,6.4481609046056578e-14,6.4478124595299901e-14,6.6976267606927233e-21,3.9428583961423955e-28,1.808870825002701e-21,2.8812984724440882e-50,6.0939035322890132e-30,3.545438851334359e-19,3.3610248366188994e-21,1.470197331733188e-22,8.2422315709475066e-39,1.4693670909726919e-46,4.0977658986595156e-59,3.344722928426905e-54,1.4538775765364775e-24,2.4352141833490863e-32,1.7425239103821678e-20,1.4219942453951363e-37,9.4408167250992604e-42,3.0293580475646529e-47,2.6353879754124069e-46,4.0731809736556812e-52,3.3280784215529977e-90,2.115968926663238e-56,1.1135324679951111e-61,4.412661348947504e-69,1.6258293594156207e-70,6.4932690472183793e-119,1.6310861163802563e-57
1.534933350622348e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727603808019,0.11866996527649158,0.02282156768210163,0.0,1.691470783162402e-29,1.0619698762122938e-19,4.7759471575709627e-37,1.2401419069450061e-29,1.710933806597378e-32,1.3547008811012407e-11,1.3298884808814455e-57,1.3547003680454884e-11,1.7917340550853733e-39,3.0663619109318817e-37,9.5646324336332019e-45,9.9513507521430824e-54,3.8254096770133955e-21,7.6964266307463826e-45,7.3983903939725527e-10,2.1905320194539495e-11,8.7695190053228689e-14,8.7688983564553131e-14,1.1926185272064042e-20,8.8753340682839662e-28,3.2210208038797578e-21,1.1013192221469002e-49,1.3716182045291461e-29,6.2969704108454119e-19,7.4796887777472875e-21,4.0126269220350295e-22,2.3130381979424185e-38,5.0365647197579261e-46,1.7598568578319924e-58,1.2776790114884167e-53,2.5889253938054695e-24,5.2230469270845075e-32,2.4602059782071446e-20,5.7328466481098179e-37,2.9928174439377189e-41,1.5113059521942533e-46,8.3885906528965261e-46,1.6842267674508812e-51,3.9002221149931375e-89,8.0878742951290216e-56,4.782260099252853e-61,2.0822516723928611e-68,7.6721010961253086e-70,1.3583399453485676e-117,1.0689815540239713e-56
1.9412392391346505e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727583639557,0.11866996507704265,0.022821567679202397,0.0,3.1972141497959326e-29,1.6577499663335586e-19,1.5523960374857325e-36,2.3878172742564738e-29,3.6991849293921863e-32,1.7132983157758516e-11,4.0270768415739176e-57,1.713297514896099e-11,4.1022689499626087e-39,7.0163238685862857e-37,2.4439330213390745e-44,3.7615508547790625e-53,5.9715813163989253e-21,2.0680729803503165e-44,9.3567877356409784e-10,2.7703787311180471e-11,1.1090887679129645e-13,1.1089918565677931e-13,1.8616465344581194e-20,1.677495774737994e-27,5.0279924908352497e-21,3.4349267108659917e-49,2.5922228972652701e-29,9.803934978133156e-19,1.3969860532878661e-20,8.9478929618241916e-22,5.295837362983841e-38,1.3603722501809561e-45,6.3120667686652363e-58,3.9816889897102165e-53,4.041349366564966e-24,9.4051353499770508e-32,3.2247813358570802e-20,1.5715054075933803e-36,7.6471788957257591e-41,5.7125635338951432e-46,2.1500667072938748e-45,4.9019457406867407e-51,1.2945719859866623e-88,2.5225444579078863e-55,1.7152506621566992e-60,8.5222966260682975e-68,3.1401500510373282e-69,4.0723616573695723e-117,4.2276622766324669e-56
2.347545127646953e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727563471096,0.11866996487759375,0.022821567676303164,0.0,5.3443714264827211e-29,2.3765052177675464e-19,4.1431872726712098e-36,4.0598748682704546e-29,6.8556730339804702e-32,2.0718958056375939e-11,1.0454962107107609e-56,2.0718946575284561e-11,8.0000927222719362e-39,1.3875024016863568e-36,5.1740063707043064e-44,1.107578612519672e-52,8.5607822255031441e-21,4.5752346921017813e-44,1.1315185029166382e-09,3.3502254421404051e-11,1.3412266399284084e-13,1.3410876727551561e-13,2.6687404462946988e-20,2.8038703181609844e-27,7.2079024393033604e-21,8.5398073418302222e-49,4.3324521348106556e-29,1.4019634091240446e-18,2.3093563971502137e-20,1.7042123912266561e-21,1.0327202204867453e-37,3.0402905468141909e-45,1.7493079114577659e-57,9.8919657907657046e-53,5.7935688141644699e-24,1.5045724884264691e-31,4.0336523752566068e-20,3.8088909973664429e-36,1.618970432055516e-40,1.6820301914152339e-45,4.5663464030052223e-45,1.2190978385776946e-50,6.774616769501955e-88,6.2714734541584007e-55,4.7535975935903081e-60,2.6144524028146021e-67,9.6335252966040974e-69,3.5497134458402844e-116,1.434209238942294e-55
3.160156904671558e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727523134173,0.11866996447869593,0.022821567670504698,0.0,1.1410831932996515e-28,4.0944583182169643e-19,1.8498283260950135e-35,8.9764190465241714e-29,1.6763518715679451e-31,2.7890909112101525e-11,4.6252369757137848e-56,2.7890889331735207e-11,2.124424543243139e-38,3.8809356680351822e-36,1.5191003163308332e-43,5.5340911116229711e-52,1.4749539033453611e-20,1.4397070030272694e-43,1.5231979506427915e-09,4.5099188627105967e-11,1.805504691969731e-13,1.8052651558218926e-13,4.5977584890928843e-20,5.9859424296512196e-27,1.2418164894931659e-20,3.1477218435900477e-48,9.2480798030450139e-29,2.4053381721237362e-18,4.8431001208391078e-20,4.3442111724674206e-21,2.7418293769247876e-37,9.9164292968856597e-45,7.4781170079667704e-57,3.6420142428830001e-52,9.9816859626939424e-24,2.9987140488031588e-31,5.7524099412263171e-20,1.5283172056103466e-35,4.7533349794937325e-40,8.4042515479305216e-45,1.3496355791957208e-44,4.9540246903426257e-50,1.1465083482053229e-86,2.3116289254792935e-54,2.0321166638346246e-59,1.2851892421990851e-66,4.7357443898722735e-68,1.3940367290382639e-114,1.1013105347831706e-54
3.972768681696163e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727482797251,0.11866996407979813,0.022821567664706232,0.0,2.0751432665084352e-28,6.266977673241323e-19,5.7503104686604684e-35,1.6817190070479983e-28,3.378720948994094e-31,3.5062862207646281e-11,1.3919259204120641e-55,3.5062831932262043e-11,4.6087580172582431e-38,8.689773147027233e-36,3.5387188948440407e-43,1.9111473091963467e-51,2.2576014145673993e-20,3.5615376103876381e-43,1.9148773805733245e-09,5.6696122808797221e-11,2.2697865068764388e-13,2.2694197050520927e-13,7.037046849249717e-20,1.0884784842243395e-26,1.9006852506739336e-20,8.7699343607513912e-48,1.6814550790734366e-28,3.6666449822028232e-18,8.6602585612150752e-20,9.0810797903835589e-21,5.947396712902374e-37,2.5251218537333197e-44,2.3218824181786146e-56,1.013760902858648e-51,1.5277969720361022e-23,5.1213816485706226e-31,7.6349023722945004e-20,4.1454405057271306e-35,1.1072814863395291e-39,2.9022930576713266e-44,3.1633873459505135e-44,1.4104890164298322e-49,5.8155994696175036e-86,6.4404813376248998e-54,6.3095267358206821e-59,4.406610936249539e-66,1.6238232380029733e-67,8.8683174318637795e-114,4.419773639362694e-54
4.7853804587207685e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727442460328,0.11866996368090034,0.022821567658907766,0.0,3.433040629182341e-28,8.9248954768841241e-19,1.5107112652163163e-34,2.84614830939438e-28,6.0903510565731092e-31,4.223481748126649e-11,3.6034540508469057e-55,4.2234774366289116e-11,8.9077924631439954e-38,1.7168806264359393e-35,7.2611908997166249e-43,5.5483221651299737e-51,3.2151373862033049e-20,7.7471932530848983e-43,2.3065567915012033e-09,6.8293056964649368e-11,2.7340723814982834e-13,2.7335497660369892e-13,1.0021152378807101e-19,1.800555608563092e-26,2.7067372704018153e-20,2.1233192951905986e-47,2.7811055522862806e-28,5.2000943363506698e-18,1.4085009270628053e-19,1.6956788234567494e-20,1.1494050550841438e-36,5.6195338795844424e-44,6.200638689107328e-56,2.4521518070962027e-51,2.1757584897821415e-23,7.9689401842089232e-31,9.6922354268483472e-20,9.7925421126030873e-35,2.2720601957107189e-39,8.4256354878853248e-44,6.5306286681253632e-44,3.4469943550733355e-49,2.6814093527434612e-85,1.5593280887392488e-53,1.6849738643426449e-58,1.2880462813157337e-65,4.7465535414165331e-67,5.9408867802135435e-113,1.5007041183295174e-53
6.410604012769978e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727361786499,0.11866996288310484,0.022821567647310831,0.0,7.9209448618287981e-28,1.5724278217472972e-18,9.6726292638194809e-34,6.7684829020098903e-28,1.634353898170217e-30,5.6578734684823901e-11,2.2300486835242708e-54,5.6578658725461897e-11,2.8031705383811888e-37,5.4782246416030862e-35,2.5976740908629927e-42,5.0453911354496684e-50,5.6647831778369797e-20,3.2461665585057882e-42,3.0899155552782141e-09,9.1486925196115231e-11,3.6626568156853955e-13,3.6617350507029964e-13,1.7654106653998299e-19,4.1533094436751942e-26,4.7686282348318142e-20,1.1986524330435834e-46,6.4131161936842059e-28,9.0781321180054355e-18,3.1176577514827322e-19,4.9551874620569455e-20,3.6168256019906343e-36,2.4214175549171141e-43,4.7908484133685111e-55,1.3791884971527423e-50,3.8333491742618444e-23,1.6079447756311162e-30,1.4341275496461953e-19,4.463664310058433e-34,8.1282422773323422e-39,7.661327993222828e-43,2.3734658535271707e-43,1.7745639551965357e-48,7.3732496912219093e-84,8.8027081099264183e-53,1.3018771269979798e-57,1.3876022117329513e-64,5.1142247409195004e-66,5.127719876321165e-111,2.2202211219565324e-52
8.035827566819188e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727281112687,0.11866996208530942,0.022821567635713896,0.0,1.5219891825532176e-27,2.4495557355336508e-18,3.544244996234815e-33,1.3218568747800518e-27,3.4778139001753698e-30,7.0922660735190254e-11,8.0700005383809134e-54,7.0922542408241439e-11,6.7338570344292603e-37,1.3211798244716987e-34,6.7967933092967127e-42,2.2386472111805176e-49,8.8250233390168198e-20,9.5018479399067459e-42,3.8732742418583118e-09,1.1468079331972741e-10,4.5912583842977212e-13,4.5898208703551418e-13,2.7499409207443303e-19,7.9785756108890362e-26,7.4283116014349526e-20,4.2380098199901145e-46,1.2316076760209478e-27,1.4015128591096792e-17,5.7638559666088829e-19,1.1290532568104978e-19,8.6883105093729058e-36,7.1532998921637553e-43,2.0284882389654545e-54,4.8631705766036356e-50,5.9716603395202568e-23,2.7495670585830711e-30,1.9700592997376445e-19,1.3326906013937009e-33,2.1267479673875294e-38,3.3991839712002719e-42,6.2840697774244081e-43,5.7533651846748525e-48,5.1241403499215086e-83,3.1123297007858354e-52,5.5122715374423953e-57,6.9728899304780386e-64,2.57020495320583e-65,4.6881140560109459e-110,1.171375671225125e-51
1.1286274674917608e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727119765063,0.1186699604897188,0.022821567612520029,0.0,4.188616798742145e-27,4.7957739163652526e-18,3.0730114776146361e-32,3.696475222607489e-27,1.105852152185312e-29,9.9610539389123609e-11,7.0719241652615817e-53,9.9610307743271613e-11,2.7098587279710677e-36,5.2670141435569452e-34,3.1557120563046275e-41,3.0441609915681346e-48,1.7279112116391632e-19,5.6128019759470392e-41,5.4399913832737769e-09,1.6106852923361311e-10,6.4485152021895088e-13,6.4456939717982787e-13,5.3828372901792194e-19,2.1945389459304778e-25,1.4541819272028128e-19,3.7602631854048739e-45,3.3852620835749328e-27,2.6920526620892513e-17,1.4557744709609372e-18,4.1002753643442813e-19,3.496534828458528e-35,4.2129201752249964e-42,2.77117176359955e-53,4.2772711011667026e-49,1.1691405170876632e-22,6.0646337316264897e-30,3.2551477236306073e-19,7.5323739333913189e-33,9.8743654186236137e-38,4.6214887259997373e-41,2.9982975647517894e-42,3.8832416218396688e-47,2.4291468002607732e-81,2.7614924681835949e-51,7.5304951685640901e-56,1.503415442063684e-62,5.5436983776140062e-64,1.1849188412995098e-107,2.4161676545763979e-50
1.7787168891114448e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072679706992,0.11866995729853848,0.022821567566132291,0.0,1.6687948204354802e-26,1.1856147021572717e-17,5.4038790467625088e-31,1.4875948228596062e-26,5.1233819766862669e-29,1.5698640288238843e-10,1.3709727672869841e-51,1.5698583029091883e-10,1.8332908755972727e-35,3.4581959743180964e-33,2.5146931316647773e-40,1.0045524782503026e-46,4.2724655703075298e-19,6.6353341823135734e-40,8.5734247390918144e-09,2.5384399966658372e-10,1.0163258393128164e-12,1.015624633647946e-12,1.3302081280527181e-18,8.7324768002091643e-25,3.5942910232221744e-19,8.0482434456087777e-44,1.3449929043544289e-26,6.3985028607190588e-17,4.8648727357607895e-18,2.304440741994502e-18,2.3658259292794988e-34,4.8431457358818402e-41,1.1061537466753972e-51,8.961792081215661e-48,2.8903610179775567e-22,1.6868898366565023e-29,6.6782556046450358e-19,7.2465968841394194e-32,7.8685721000901731e-37,1.5244222397243487e-39,2.5237502822720987e-41,4.9574435723420307e-46,3.3555428713833473e-79,5.9106001692133778e-50,3.0059410011264045e-54,1.1440228391428669e-60,4.2224330242490051e-62,1.1757687242053136e-104,1.2794422499058895e-48
